,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,11,22,142,143,153,165,318
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,10,7,16,14,26,21,47
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,14,14,116,114,130,128,258
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,26,20,119,106,145,126,271
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,46,31,262,138,308,169,477
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,2,32,25,33,27,60
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,5,7,63,67,68,74,142
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,1,20,25,21,26,47
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,1,20,18,21,19,40
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,56,71,161,143,217,214,431
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,2,53,57,55,59,114
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,5,6,49,48,54,54,108
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,3,37,45,43,48,91
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,8,8,82,72,90,80,170
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,16,19,109,79,125,98,223
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,5,1,35,29,40,30,70
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,8,9,136,106,144,115,259
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,11,59,41,65,52,117
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,11,6,29,22,40,28,68
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,20,23,89,106,109,129,238
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,8,2,48,41,56,43,99
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,4,5,12,5,16,21
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,517,458,1495,1385,2012,1843,3855
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,2,44,28,45,30,75
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,0,6,9,6,9,15
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,14,14,154,176,168,190,358
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,4,3,36,16,40,19,59
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,2,62,50,65,52,117
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,11,2,110,59,121,61,182
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,0,26,24,28,24,52
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,7,33,14,42,21,63
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,6,60,69,66,75,141
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,0,11,9,14,9,23
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,22,21,104,122,126,143,269
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,92,50,610,568,702,618,1320
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,7,6,78,68,85,74,159
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,37,42,232,271,269,313,582
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,3,26,25,32,28,60
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,750,659,1033,915,1783,1574,3357
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,65,23,62,56,127,79,206
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,1,9,12,10,13,23
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,5,36,36,42,41,83
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,8,10,90,79,98,89,187
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,199,158,832,719,1031,877,1908
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,16,13,123,88,139,101,240
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,29,23,158,134,187,157,344
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,0,29,13,31,13,44
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,148,151,1343,1243,1491,1394,2885
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,10,21,24,30,34,64
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,17,123,98,132,115,247
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,4,9,38,50,42,59,101
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,2,76,83,82,85,167
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,4,6,70,77,74,83,157
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,0,6,9,6,9,15
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,23,2,77,61,100,63,163
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,2,20,8,21,10,31
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,2,22,13,23,15,38
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,4,26,22,27,26,53
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,5,10,83,90,88,100,188
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,63,36,409,365,472,401,873
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,10,7,96,68,106,75,181
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,14,19,194,183,208,202,410
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,49,58,211,141,260,199,459
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,67,76,404,434,471,510,981
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,10,10,13,14,23,24,47
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,17,19,127,104,144,123,267
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,7,53,41,62,48,110
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,34,23,82,53,116,76,192
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,2,74,67,77,69,146
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,45,52,374,318,419,370,789
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,4,6,19,24,23,30,53
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,15,14,208,200,223,214,437
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,16,22,122,119,138,141,279
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,14,13,104,116,118,129,247
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,8,16,127,119,135,135,270
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,3,10,16,11,19,30
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,22,24,96,82,118,106,224
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,39,32,147,127,186,159,345
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,3,23,20,25,23,48
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,1,9,3,9,4,13
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,0,15,10,15,10,25
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,0,9,9,9,9,18
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,4,42,52,51,56,107
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,6,35,35,41,41,82
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,14,7,93,103,107,110,217
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,95,81,94,88,189,169,358
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2795,2488,7345,6685,10140,9173,19313
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,14,90,82,99,96,195
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,16,11,111,113,127,124,251
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,0,11,14,14,14,28
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,5,61,64,64,69,133
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,3,41,40,43,43,86
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,3,27,27,29,30,59
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,6,60,49,62,55,117
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,0,1,28,26,28,27,55
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,0,52,44,54,44,98
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,9,6,51,43,60,49,109
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,46,25,338,310,384,335,719
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,16,12,109,100,125,112,237
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,1,46,33,47,34,81
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,54,59,471,411,525,470,995
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,3,3,34,30,37,33,70
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,12,3,73,62,85,65,150
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,12,20,106,70,118,90,208
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,482,436,2540,2401,3022,2837,5859
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,7,1,3,4,10,5,15
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,4,2,43,37,47,39,86
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,2,38,43,44,45,89
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,2,26,31,28,33,61
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,0,8,8,9,8,17
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,19,10,152,135,171,145,316
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,7,6,44,53,51,59,110
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,1,3,24,9,25,12,37
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,11,9,97,74,108,83,191
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,627,494,1627,1545,2254,2039,4293
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,6,6,51,52,57,58,115
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,12,19,144,115,156,134,290
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,2,3,104,74,106,77,183
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-03-01,5,6,118,77,123,83,206
