,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,9,5,96,102,105,107,212
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,4,9,47,55,51,64,115
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,8,8,9,8,17
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,0,6,0,7,7
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,10,4,11,4,15
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,4,0,1,3,5,3,8
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,9,7,9,7,16
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,2,1,3,1,5,6
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,36,25,354,255,390,280,670
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,0,4,0,4,4
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,3,2,3,3,6
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,4,14,12,15,16,31
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,1,0,2,0,2
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,0,5,4,8,4,12
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,2,13,12,16,14,30
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,3,21,11,26,14,40
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,8,1,100,0,108,1,109
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,10,9,22,24,32,33,65
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,2,2,2,3,5
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,6,4,20,7,26,11,37
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,0,19,25,22,25,47
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,1,14,14,17,15,32
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,8,9,40,33,48,42,90
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,6,5,30,23,36,28,64
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,3,0,4,1,5
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,1,0,1,0,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,8,3,38,22,46,25,71
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,6,6,17,26,23,32,55
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,0,2,1,3,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,9,7,76,57,85,64,149
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,5,35,43,40,48,88
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,6,2,2,2,8,4,12
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,1,1,1,1,2
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,21,25,56,92,77,117,194
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,5,43,43,48,48,96
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,11,11,12,12,24
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,3,5,4,6,10
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,16,32,36,37,52,89
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,3,37,34,39,37,76
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,9,3,26,24,35,27,62
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,0,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,4,2,4,3,7
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,16,14,17,14,31
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,3,9,3,10,13
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,4,34,30,35,34,69
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,4,19,21,21,25,46
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,5,53,44,58,49,107
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,7,3,18,17,25,20,45
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,2,4,3,4,5,9
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,2,1,2,1,3
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,4,1,12,9,16,10,26
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,4,3,30,28,34,31,65
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,1,2,2,3,5
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,6,21,22,26,28,54
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,2,21,19,22,21,43
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,1,7,3,9,4,13
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,9,11,10,12,22
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,1,1,1,1,2
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,7,16,10,19,17,36
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,1,14,18,14,19,33
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,9,6,29,24,38,30,68
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,2,14,18,14,20,34
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,0,5,28,6,28,34
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,1,59,27,64,28,92
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,1,18,19,23,20,43
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,8,7,8,7,15
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,3,5,23,8,26,34
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,5,3,28,14,33,17,50
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,5,3,5,3,8
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,2,13,0,13,2,15
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,1,2,1,2,3
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,4,22,19,24,23,47
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,6,7,21,14,27,21,48
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,3,2,18,15,21,17,38
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,0,1,2,1,2,3
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,7,7,59,64,66,71,137
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,0,15,15,17,15,32
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,1,1,19,13,20,14,34
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,0,4,27,26,27,30,57
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-01-01,2,0,40,35,42,35,77
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,1,19,15,21,16,37
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,11,8,22,28,33,36,69
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,4,5,59,46,63,51,114
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,20,13,20,14,34
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,0,6,6,9,6,15
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,17,14,17,15,32
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,1,0,1,0,1
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,8,8,17,9,25,17,42
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,7,9,7,9,16
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,0,3,0,3,3
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,4,8,12,9,16,25
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,1,4,4,7,5,12
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,1,20,18,23,19,42
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,0,6,8,9,8,17
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,2,30,51,32,53,85
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,6,4,12,12,18,16,34
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,0,3,1,4,1,5
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,2,3,2,4,4,8
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,5,2,5,2,7
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,3,4,20,4,23,27
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,7,12,47,40,54,52,106
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,6,7,36,35,42,42,84
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,3,24,19,27,22,49
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,1,1,1,2,2,4
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,2,5,1,6,3,9
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,6,8,2,8,8,16
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,1,5,3,8,4,12
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,1,1,1,2,3
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,14,14,52,58,66,72,138
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,2,21,20,22,22,44
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,1,0,0,2,1,3
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,14,5,14,5,19
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,6,4,6,4,10
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,3,12,9,15,12,27
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,0,15,15,17,15,32
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,9,6,9,7,16
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,3,15,12,18,15,33
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,3,20,28,23,31,54
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,2,22,33,24,35,59
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,2,5,5,6,7,13
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,1,9,7,10,8,18
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,17,0,95,6,112,6,118
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,1,22,4,25,5,30
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,10,7,10,8,18
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,3,2,4,12,7,14,21
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,1,3,7,8,8,11,19
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,4,29,23,31,27,58
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,0,0,3,0,3,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,9,3,61,46,70,49,119
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,1,12,13,12,14,26
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,26,24,37,51,63,75,138
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,0,4,0,2,0,6,6
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-02-01,2,10,29,26,31,36,67
