municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,2,2
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,1,1
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,4,4
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,5,5
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,6,6
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,4,4
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,266,266
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,55,55
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,1,1
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,12,12
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,10,10
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,9,9
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,26,26
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,16,16
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,17,17
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,55,55
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,28,28
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,18,18
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,3,3
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,14,14
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,7,7
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,160,160
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,51,51
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,50,50
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,3,3
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,33,33
YACO,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,12,12
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,76,76
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,5,5
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,7,7
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,38,38
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,2,2
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,16,16
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-08-01,13,13
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,53,53
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,31,31
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,28,28
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,23,23
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,60,60
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,16,16
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,14,14
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,48,48
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,57,57
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
BOLPEBRA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,20,20
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,16,16
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,8,8
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,16,16
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,37,37
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,28,28
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,63,63
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,54,54
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,30,30
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,12,12
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,21,21
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,37,37
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,26,26
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,573,573
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,51,51
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,17,17
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,59,59
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,28,28
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,20,20
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,12,12
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,12,12
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,9,9
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,13,13
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,11,11
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,44,44
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,18,18
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,3,3
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,1,1
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,685,685
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,6,6
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,10,10
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,25,25
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,30,30
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,16,16
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-09-01,7,7
