,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2017-11-01,135,116,94,76,229,192,421
VIACHA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,717,658,277,256,994,914,1908
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,51,50,3,1,54,51,105
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2017-11-01,196,166,1,1,197,167,364
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2017-11-01,639,659,22,24,661,683,1344
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2017-11-01,101,68,3,1,104,69,173
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2017-11-01,119,111,5,4,124,115,239
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2017-11-01,206,199,58,65,264,264,528
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2017-11-01,2002,1886,106,125,2108,2011,4119
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2017-11-01,172,202,11,5,183,207,390
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2017-11-01,598,479,71,61,669,540,1209
VINTO,consulta externa,ninos  de 1 a 4 anos,2017-11-01,591,541,123,116,714,657,1371
VITICHI,consulta externa,ninos  de 1 a 4 anos,2017-11-01,132,97,2,1,134,98,232
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2017-11-01,28,18,0,0,28,18,46
WARNES,consulta externa,ninos  de 1 a 4 anos,2017-11-01,1671,1503,189,166,1860,1669,3529
YACO,consulta externa,ninos  de 1 a 4 anos,2017-11-01,90,78,3,5,93,83,176
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,1630,1559,158,145,1788,1704,3492
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2017-11-01,91,72,4,2,95,74,169
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2017-11-01,100,94,13,7,113,101,214
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-11-01,1025,887,100,94,1125,981,2106
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,72,79,1,0,73,79,152
YOTALA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,122,134,20,24,142,158,300
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2017-11-01,145,135,3,2,148,137,285
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2017-11-01,2,3,0,0,2,3,5
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2017-11-01,144,115,5,1,149,116,265
ACACIO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,51,40,1,0,52,40,92
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,223,190,70,59,293,249,542
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,139,107,15,10,154,117,271
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,193,183,19,20,212,203,415
ALALAY,consulta externa,ninos  de 1 a 4 anos,2017-12-01,4,6,7,3,11,9,20
ALCALA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,44,55,4,2,48,57,105
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,234,241,14,4,248,245,493
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,48,47,5,7,53,54,107
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,29,31,0,0,29,31,60
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,19,31,0,0,19,31,50
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,51,55,7,5,58,60,118
APOLO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,232,241,46,56,278,297,575
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,38,30,0,1,38,31,69
ARANI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,63,44,3,8,66,52,118
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,201,208,32,25,233,233,466
ARQUE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,107,87,1,0,108,87,195
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,198,181,14,12,212,193,405
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,210,188,15,6,225,194,419
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,37,38,0,2,37,40,77
AYATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,73,72,1,0,74,72,146
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,57,45,0,2,57,47,104
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,281,276,11,6,292,282,574
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2017-12-01,185,189,2,1,187,190,377
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,72,69,9,9,81,78,159
BAURES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,65,48,6,3,71,51,122
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,7,6,0,0,7,6,13
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,16,14,0,0,16,14,30
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2017-12-01,63,53,1,0,64,53,117
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,673,629,30,31,703,660,1363
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,240,219,10,3,250,222,472
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2017-12-01,40,38,1,0,41,38,79
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,21,30,0,0,21,30,51
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,59,59,1,0,60,59,119
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,176,171,21,16,197,187,384
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,415,494,28,26,443,520,963
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,139,104,18,18,157,122,279
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2017-12-01,152,116,6,0,158,116,274
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,164,147,1,0,165,147,312
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,33,34,1,0,34,34,68
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,73,57,2,0,75,57,132
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,141,132,9,4,150,136,286
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,16,19,0,0,16,19,35
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,340,310,43,35,383,345,728
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,206,142,20,22,226,164,390
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,74,52,3,1,77,53,130
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,321,291,4,6,325,297,622
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,658,607,189,116,847,723,1570
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,212,170,13,20,225,190,415
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,47,42,0,0,47,42,89
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,52,44,1,1,53,45,98
CATACORA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,19,22,2,2,21,24,45
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,23,20,2,2,25,22,47
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,369,352,13,8,382,360,742
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,80,60,2,3,82,63,145
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,521,449,9,6,530,455,985
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,14,19,2,4,16,23,39
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,145,137,3,3,148,140,288
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,570,517,65,57,635,574,1209
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,10,9,0,0,10,9,19
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,5,4,0,0,5,4,9
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,13,13,6,0,19,13,32
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2017-12-01,156,155,9,4,165,159,324
CHUMA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,60,52,1,3,61,55,116
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,45,45,0,1,45,46,91
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,128,127,2,4,130,131,261
CLIZA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,90,97,47,30,137,127,264
COBIJA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,348,294,27,32,375,326,701
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,361,388,7,6,368,394,762
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,5158,4602,1499,1286,6657,5888,12545
COIPASA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,8,6,3,0,11,6,17
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,286,227,240,208,526,435,961
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2017-12-01,162,201,15,34,177,235,412
COLLANA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,30,22,1,0,31,22,53
COLOMI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,177,158,28,23,205,181,386
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,69,67,34,25,103,92,195
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,329,286,5,2,334,288,622
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,77,69,18,9,95,78,173
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,116,105,10,9,126,114,240
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,13,11,0,1,13,12,25
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,129,109,12,4,141,113,254
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,20,13,0,0,20,13,33
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2017-12-01,137,116,21,15,158,131,289
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,52,31,2,3,54,34,88
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,161,127,30,27,191,154,345
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,48,48,7,11,55,59,114
COROICO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,159,142,56,41,215,183,398
CORQUE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,64,73,4,1,68,74,142
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,254,240,17,16,271,256,527
COTOCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,650,578,22,27,672,605,1277
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,5,1,0,0,5,1,6
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,331,294,50,43,381,337,718
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2017-12-01,14,14,1,1,15,15,30
CUEVO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,53,56,24,31,77,87,164
CULPINA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,182,164,1,6,183,170,353
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,43,23,3,2,46,25,71
CURVA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,19,11,3,0,22,11,33
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,24,16,0,0,24,16,40
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,4711,4381,1741,1659,6452,6040,12492
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,28,35,0,0,28,35,63
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2017-12-01,166,167,4,1,170,168,338
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,116,102,8,7,124,109,233
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,712,681,141,143,853,824,1677
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2017-12-01,48,28,3,0,51,28,79
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,195,216,0,2,195,218,413
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,589,541,42,52,631,593,1224
ESCARA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,2,5,1,0,3,5,8
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,47,41,9,16,56,57,113
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,5,2,0,0,5,2,7
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,42,33,1,0,43,33,76
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2017-12-01,39,33,0,0,39,33,72
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2017-12-01,36,33,1,3,37,36,73
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,212,205,115,106,327,311,638
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,170,178,1,0,171,178,349
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,275,247,13,17,288,264,552
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2017-12-01,67,65,3,3,70,68,138
GUANAY,consulta externa,ninos  de 1 a 4 anos,2017-12-01,132,154,28,37,160,191,351
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,34,26,0,2,34,28,62
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2017-12-01,544,600,14,23,558,623,1181
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,321,292,33,41,354,333,687
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,134,118,14,8,148,126,274
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,62,56,22,14,84,70,154
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,15,7,3,1,18,8,26
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,192,173,7,7,199,180,379
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,32,39,0,1,32,40,72
HUARINA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,29,28,17,18,46,46,92
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,6,10,7,7,13,17,30
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,18,25,1,0,19,25,44
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,25,21,0,0,25,21,46
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,25,38,0,0,25,38,63
ICLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,172,170,10,6,182,176,358
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,171,169,5,3,176,172,348
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,13,9,0,0,13,9,22
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,83,82,5,2,88,84,172
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,203,148,17,17,220,165,385
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,150,156,0,0,150,156,306
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,66,83,46,52,112,135,247
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,549,476,12,21,561,497,1058
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,1636,1371,346,330,1982,1701,3683
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,3450,3201,987,930,4437,4131,8568
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,3,2,0,0,3,2,5
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,91,102,19,13,110,115,225
LAJA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,82,91,19,20,101,111,212
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,33,21,0,0,33,21,54
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,29,22,1,1,30,23,53
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,564,503,10,3,574,506,1080
LLICA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,25,26,3,3,28,29,57
LORETO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,31,41,0,0,31,41,72
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2017-12-01,75,70,13,13,88,83,171
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,48,41,4,4,52,45,97
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,132,123,2,4,134,127,261
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,183,161,10,12,193,173,366
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,121,73,11,6,132,79,211
MALLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,11,15,0,0,11,15,26
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,174,164,73,61,247,225,472
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,63,67,0,2,63,69,132
MINEROS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,185,196,37,37,222,233,455
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,275,228,14,12,289,240,529
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,38,40,6,4,44,44,88
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,7,15,0,1,7,16,23
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,71,58,12,8,83,66,149
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,398,376,31,25,429,401,830
MONTERO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,1903,1756,191,174,2094,1930,4024
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,30,17,1,1,31,18,49
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,89,82,3,3,92,85,177
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,101,91,4,4,105,95,200
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,5,3,0,0,5,3,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,29,25,2,0,31,25,56
OCURI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,159,165,2,1,161,166,327
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,169,134,3,8,172,142,314
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,138,94,8,1,146,95,241
ORURO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,2401,2129,397,384,2798,2513,5311
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,254,204,12,7,266,211,477
PADILLA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,150,168,3,8,153,176,329
PAILON,consulta externa,ninos  de 1 a 4 anos,2017-12-01,315,274,37,21,352,295,647
PALCA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,148,116,3,8,151,124,275
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,499,524,32,23,531,547,1078
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,26,28,3,1,29,29,58
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,70,74,5,2,75,76,151
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,58,59,0,4,58,63,121
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,17,23,2,3,19,26,45
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,128,128,5,3,133,131,264
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,50,48,0,2,50,50,100
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,89,94,5,5,94,99,193
POCOATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,188,153,0,0,188,153,341
POCONA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,133,115,0,4,133,119,252
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,112,132,8,9,120,141,261
POOPO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,49,45,1,6,50,51,101
PORCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,103,64,4,0,107,64,171
POROMA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,217,194,0,2,217,196,413
PORONGO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,126,97,14,8,140,105,245
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,180,201,4,1,184,202,386
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2017-12-01,81,79,0,0,81,79,160
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,25,23,4,0,29,23,52
POTOSI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,1804,1577,82,70,1886,1647,3533
PRESTO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,126,122,4,2,130,124,254
PUCARA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,20,15,1,4,21,19,40
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,155,133,14,5,169,138,307
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,47,43,6,7,53,50,103
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,58,57,28,13,86,70,156
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,119,145,7,6,126,151,277
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,26,24,1,1,27,25,52
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,121,94,3,6,124,100,224
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,87,103,1,1,88,104,192
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,16,8,0,0,16,8,24
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2017-12-01,194,205,45,61,239,266,505
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2017-12-01,946,905,34,40,980,945,1925
PUNA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,155,121,2,0,157,121,278
PUNATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,285,202,35,34,320,236,556
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,30,21,5,2,35,23,58
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,1310,1186,948,833,2258,2019,4277
QUIME,consulta externa,ninos  de 1 a 4 anos,2017-12-01,70,83,1,11,71,94,165
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,20,19,0,1,20,20,40
RAVELO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,176,132,2,1,178,133,311
REYES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,90,83,6,8,96,91,187
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,894,909,113,115,1007,1024,2031
ROBORE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,172,134,38,25,210,159,369
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2017-12-01,221,225,0,6,221,231,452
SABAYA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,27,27,4,3,31,30,61
SACABA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,1103,1037,282,196,1385,1233,2618
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,36,18,5,2,41,20,61
SACACA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,274,234,0,1,274,235,509
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,37,41,12,5,49,46,95
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,118,108,7,6,125,114,239
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,88,106,4,5,92,111,203
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2017-12-01,25,21,2,0,27,21,48
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2017-12-01,97,119,23,16,120,135,255
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,20,20,7,8,27,28,55
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,17,10,3,2,20,12,32
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,101,117,1,2,102,119,221
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,81,76,33,31,114,107,221
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,572,496,34,23,606,519,1125
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2017-12-01,135,107,5,4,140,111,251
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,296,241,24,23,320,264,584
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,266,274,17,13,283,287,570
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2017-12-01,573,466,11,11,584,477,1061
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2017-12-01,44,49,0,0,44,49,93
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2017-12-01,55,54,1,0,56,54,110
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2017-12-01,79,44,2,2,81,46,127
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,133,137,17,5,150,142,292
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2017-12-01,222,191,28,17,250,208,458
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2017-12-01,650,620,151,147,801,767,1568
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2017-12-01,94,95,3,2,97,97,194
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2017-12-01,173,162,7,12,180,174,354
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2017-12-01,339,308,15,12,354,320,674
