municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,139,139
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,67,67
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,22,22
GUTIERREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,33,33
HUANUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,69,69
HUARINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
HUATAJATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
HUMANATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,95,95
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,27,27
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
LA ASUNTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
LA GUARDIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,179,179
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,22,22
LURIBAY,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,3,3
MAIRANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
MALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,50,50
MAPIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
MECAPACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,29,29
MINEROS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,49,49
MIZQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,86,86
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,150,150
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,13,13
MONTERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
MORO MORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,13,13
MOROCHATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,44,44
OKINAWA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,36,36
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,22,22
PADCAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,18,18
PAILON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,18,18
PALCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,35,35
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,40,40
PELECHUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,26,26
POCOATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,20,20
POCONA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,40,40
PORCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,107,107
POROMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,180,180
PORONGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,44,44
PORTACHUELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,52,52
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,333,333
PUCARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,75,75
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,33,33
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,9,9
PUERTO RICO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,11,11
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,46,46
PUNA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,39,39
PUNATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,174,174
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,21,21
QUIME,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,10,10
RAVELO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,23,23
RIBERALTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,176,176
ROBORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,11,11
SABAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
SACABA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,152,152
SACABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,31,31
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
SAMAIPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,11,11
SAN ANDRES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,5,5
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,24,24
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,38,38
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
SAN JULIAN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,68,68
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,16,16
SAN LUCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,23,23
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,13,13
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,2,2
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,73,73
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,9,9
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,184,184
SANTA ROSA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,82,82
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,15,15
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,25,25
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,24,24
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,33,33
SHINAOTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,248,248
SIPE SIPE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2022-02-01,10,10
