municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,78,78
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,20,20
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,214,214
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,294,294
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,22,22
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,36,36
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,4,4
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,84,84
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,136,136
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,208,208
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,193,193
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,671,671
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,324,324
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2489,2489
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,255,255
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,168,168
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,29,29
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,261,261
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,603,603
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,107,107
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,33,33
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,178,178
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,24,24
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,59,59
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,254,254
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,91,91
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,4,4
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,21,21
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,275,275
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,59,59
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,31,31
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,40,40
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1206,1206
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,52,52
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,149,149
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,153,153
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,161,161
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,64,64
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,368,368
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,396,396
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,41,41
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,57,57
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,115,115
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,83,83
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,70,70
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,130,130
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,63,63
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,117,117
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,28,28
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,48,48
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,9,9
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,146,146
HUARACAJE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,51,51
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,34,34
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,11,11
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,49,49
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,44,44
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,49,49
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,120,120
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,175,175
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,87,87
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,13,13
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,78,78
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,440,440
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,388,388
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,17,17
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,184,184
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,47,47
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,37,37
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,44,44
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,56,56
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,60,60
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,37,37
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,6,6
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,97,97
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,142,142
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,28,28
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,43,43
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,399,399
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,148,148
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,12,12
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,103,103
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,329,329
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,296,296
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,28,28
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,134,134
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,40,40
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,189,189
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,68,68
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2818,2818
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,236,236
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,109,109
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,3,3
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,154,154
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,56,56
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,119,119
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,68,68
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,27,27
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,201,201
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,70,70
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,64,64
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,315,315
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,162,162
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,59,59
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,170,170
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,232,232
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,6,6
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,87,87
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,15,15
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2624,2624
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,144,144
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,17,17
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,83,83
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,79,79
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,113,113
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,67,67
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,386,386
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,245,245
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,44,44
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,132,132
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,35,35
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,10,10
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,157,157
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,6,6
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,400,400
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,49,49
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,120,120
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,46,46
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1685,1685
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,39,39
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,245,245
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,60,60
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,173,173
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,117,117
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,12,12
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,42,42
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,4,4
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,104,104
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,130,130
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,3,3
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,710,710
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,134,134
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,2,2
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,66,66
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,398,398
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,92,92
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,193,193
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,435,435
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,12,12
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,136,136
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,22,22
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,176,176
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,523,523
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,62,62
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,37,37
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,15,15
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2016-04-01,76,76
