,group,variable,month,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,11,17,25,18,36,35,71
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,5,19,5,19,24
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,2,31,34,34,36,70
SAN PEDRO(PND),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,10,15,10,15,25
SAN RAFAEL,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,14,6,39,52,53,58,111
SAN RAMON BENI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,5,27,46,30,51,81
SAN RAMON SCZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,7,3,27,1,34,4,38
SANTA ANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,5,106,93,108,98,206
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,1073,1010,2538,2257,3611,3267,6878
SANTA ROSA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,61,69,61,69,130
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,14,25,48,65,62,90,152
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,1,3,9,13,10,16,26
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,5,78,80,82,85,167
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,8,10,51,50,59,60,119
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,1,14,23,17,24,41
SANTIVAÑES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,6,67,63,70,69,139
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,2,25,32,27,34,61
SAPAHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,7,6,79,68,86,74,160
SENA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,9,10,41,25,50,35,85
SHINAOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,75,44,197,244,272,288,560
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,8,14,169,156,177,170,347
SICAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,0,30,25,34,25,59
SIPE SIPE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,86,75,199,210,285,285,570
SOPACHUY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,10,4,108,127,118,131,249
SORACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,3,151,152,155,155,310
SORATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,10,5,148,131,158,136,294
SUCRE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,279,293,1895,1856,2174,2149,4323
TACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,12,6,2,3,14,9,23
TACACOMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,33,23,41,42,74,65,139
TACOBAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,2,53,55,55,57,112
TACOPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,7,8,113,122,120,130,250
TAHUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,8,7,8,7,15
TAPACARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,54,71,243,262,297,333,630
TARABUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,17,12,238,242,255,254,509
TARACO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,1,1,13,13,14,14,28
TARATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,10,6,50,59,60,65,125
TARIJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,423,233,923,774,1346,1007,2353
TARVITA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,14,10,278,250,292,260,552
TEOPONTE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,14,19,79,85,93,104,197
TIAWANACU,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,8,20,92,86,100,106,206
TINGUIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,5,11,122,114,127,125,252
TIPUANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,28,16,114,77,142,93,235
TIQUIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,85,91,437,451,522,542,1064
TIRAQUE (CBBA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,11,9,108,89,119,98,217
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,0,5,5,7,5,12
TOCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,8,8,43,35,51,43,94
TODOS SANTOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,2,0,2,0,2
TOLATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,4,26,36,30,40,70
TOLEDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,1,44,34,47,35,82
TOMAVE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,16,13,80,69,96,82,178
TOMINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,15,8,169,206,184,214,398
TORO TORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,6,4,117,115,123,119,242
TOTORA(CBBA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,27,33,55,34,82,67,149
TOTORA(ORR),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,4,43,54,47,58,105
TRIGAL,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,0,0,8,9,8,9,17
TRINIDAD,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,144,285,264,244,408,529,937
TUPIZA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,3,5,262,258,265,263,528
TURCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,6,46,49,48,55,103
UMALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,15,16,73,72,88,88,176
UNCIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,12,11,159,159,171,170,341
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,24,28,151,145,175,173,348
URUBICHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,12,18,110,111,122,129,251
UYUNI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,13,4,64,72,77,76,153
VACAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,32,17,47,50,79,67,146
VALLEGRANDE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,17,17,80,69,97,86,183
VIACHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,45,53,279,238,324,291,615
VILA VILA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,7,10,46,52,53,62,115
VILLA CHARCAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,9,8,181,168,190,176,366
VILLA MONTES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,203,28,281,242,484,270,754
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,13,6,50,65,63,71,134
VILLA RIVERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,20,11,78,66,98,77,175
VILLA SERRANO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,5,2,204,162,209,164,373
VILLA TUNARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,213,175,812,749,1025,924,1949
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,18,11,132,107,150,118,268
VILLAZON,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,24,25,244,246,268,271,539
VINTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,47,45,221,194,268,239,507
VITICHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,8,8,69,92,77,100,177
WALDO BALLIVIAN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,1,2,21,16,22,18,40
WARNES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,264,221,269,294,533,515,1048
YACO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,10,84,57,86,67,153
YACUIBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,50,47,500,428,550,475,1025
YAMPARAEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,12,6,132,153,144,159,303
YAPACANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,68,44,185,180,253,224,477
YOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,4,4,69,50,73,54,127
YOTALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,13,13,131,126,144,139,283
YUNCHARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,11,7,114,92,125,99,224
ZUDAÑEZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-10-01,2,7,128,118,130,125,255
ACACIO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,6,8,64,84,70,92,162
ACHACACHI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,29,39,217,166,246,205,451
ACHOCALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,10,10,70,55,80,65,145
AIQUILE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,54,41,182,162,236,203,439
ALALAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,8,13,17,10,25,23,48
ALCALA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,12,5,47,47,59,52,111
ALTO BENI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,18,22,43,40,61,62,123
ANCORAIMES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,8,4,84,86,92,90,182
ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,2,39,63,43,65,108
ANTEQUERA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,0,2,24,18,24,20,44
ANZALDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,14,10,42,51,56,61,117
APOLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,8,9,156,137,164,146,310
ARAMPAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,6,5,55,52,61,57,118
ARANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,9,16,107,85,116,101,217
ARBIETO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,18,31,121,126,139,157,296
ARQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,8,12,137,141,145,153,298
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,49,31,193,200,242,231,473
ATOCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,10,13,90,109,100,122,222
AUCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,2,4,52,42,54,46,100
AYATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,15,14,87,81,102,95,197
AYO AYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,10,7,49,36,59,43,102
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,35,19,309,247,344,266,610
AZURDUY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,7,2,199,201,206,203,409
BATALLAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,7,7,58,76,65,83,148
BAURES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,7,3,57,33,64,36,100
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,1,1,26,22,27,23,50
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,2,2,9,7,11,9,20
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,0,0,25,22,25,22,47
BERMEJO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,62,78,82,113,144,191,335
BETANZOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,36,33,310,289,346,322,668
BOLIVAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,12,5,89,123,101,128,229
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,5,1,14,12,19,13,32
BOYUIBE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,3,0,38,30,41,30,71
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,12,16,67,49,79,65,144
CABEZAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,34,27,114,112,148,139,287
CAIROMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,4,58,55,62,59,121
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,8,7,51,63,59,70,129
CAJUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,2,52,41,56,43,99
CALACOTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,2,2,42,24,44,26,70
CALAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,10,3,87,86,97,89,186
CAMARGO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,9,14,162,154,171,168,339
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,4,41,41,45,45,90
CAMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,72,58,185,174,257,232,489
CAPINOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,46,6,139,127,185,133,318
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,6,2,52,48,58,50,108
CARACOLLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,27,10,133,145,160,155,315
CARANAVI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,24,20,256,246,280,266,546
CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,0,0,2,1,2,1,3
CARAPARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,11,4,137,142,148,146,294
CARIPUYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,3,3,73,63,76,66,142
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,0,2,34,34,34,36,70
CATACORA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,0,0,14,6,14,6,20
CHACARILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,0,6,7,10,7,17
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,27,25,232,219,259,244,503
CHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,6,5,60,58,66,63,129
CHARAGUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,31,21,220,224,251,245,496
CHARAÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,4,3,20,27,24,30,54
CHAYANTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,10,8,74,111,84,119,203
CHIMORE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2012-11-01,51,43,193,212,244,255,499
