municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,138,138
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,13,13
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,231,231
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,26,26
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,191,191
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,140,140
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,140,140
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,22,22
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,15,15
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,156,156
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,18,18
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,6,6
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,50,50
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,21,21
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,183,183
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,54,54
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,16,16
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,43,43
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,212,212
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,27,27
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,36,36
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,40,40
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1600,1600
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,28,28
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,88,88
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,134,134
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,136,136
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,40,40
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,450,450
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,4,4
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,36,36
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,49,49
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,21,21
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,131,131
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,70,70
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,79,79
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,118,118
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,37,37
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,126,126
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,51,51
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,27,27
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,147,147
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,38,38
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,41,41
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,15,15
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,35,35
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,65,65
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,169,169
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,24,24
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,143,143
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,31,31
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,90,90
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,47,47
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,37,37
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,145,145
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,34,34
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,20,20
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,568,568
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,25,25
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,64,64
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,37,37
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,69,69
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,2,2
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,124,124
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,31,31
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,40,40
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,83,83
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,209,209
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,136,136
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,9,9
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,103,103
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,14,14
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,179,179
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,90,90
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,13,13
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,179,179
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,54,54
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,8,8
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,40,40
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,100,100
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,30,30
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,90,90
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,41,41
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,179,179
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,58,58
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,75,75
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,269,269
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,140,140
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,123,123
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,59,59
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,156,156
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,4,4
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,8,8
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,107,107
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1888,1888
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,11,11
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,337,337
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,85,85
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,111,111
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,55,55
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,135,135
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,81,81
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,84,84
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,105,105
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,209,209
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,282,282
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,19,19
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1178,1178
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,63,63
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,10,10
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,77,77
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,198,198
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,5,5
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,7,7
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,81,81
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,39,39
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1376,1376
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,32,32
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,85,85
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,74,74
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,84,84
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,103,103
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,18,18
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,26,26
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,16,16
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,75,75
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,98,98
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,377,377
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,30,30
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,31,31
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,551,551
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,21,21
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,168,168
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,48,48
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,82,82
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,84,84
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,86,86
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,442,442
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,37,37
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,31,31
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,29,29
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,463,463
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,43,43
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,259,259
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,28,28
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,31,31
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,4,4
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,23,23
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1626,1626
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,26,26
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,68,68
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,32,32
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,30,30
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,60,60
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,27,27
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,65,65
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,62,62
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,290,290
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,57,57
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,83,83
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,42,42
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,114,114
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,69,69
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,2578,2578
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,6,6
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,89,89
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,76,76
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,16,16
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,290,290
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,174,174
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,33,33
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,99,99
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1075,1075
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,53,53
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,200,200
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,34,34
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,258,258
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,167,167
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,9,9
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,49,49
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,5,5
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,49,49
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,9,9
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,77,77
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,117,117
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,197,197
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,33,33
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,12,12
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,267,267
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,470,470
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,41,41
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,77,77
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,233,233
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,45,45
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,92,92
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,392,392
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,113,113
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,160,160
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,5,5
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,69,69
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,145,145
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,315,315
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,92,92
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,95,95
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,476,476
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,56,56
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,157,157
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,612,612
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,79,79
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,33,33
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,9,9
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,53,53
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,108,108
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,67,67
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,8,8
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,541,541
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,99,99
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,83,83
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,52,52
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-11-01,75,75
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,50,50
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,165,165
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,217,217
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,24,24
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,26,26
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,37,37
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,59,59
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,42,42
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,22,22
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,53,53
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,107,107
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,48,48
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,74,74
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,272,272
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,60,60
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,240,240
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,62,62
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,8,8
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,57,57
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,68,68
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,296,296
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,1,1
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,116,116
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,19,19
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,9,9
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,27,27
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,410,410
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,64,64
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,57,57
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,80,80
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,66,66
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,126,126
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,27,27
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,20,20
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2021-12-01,126,126
