municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,23,23
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,19,19
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,60,60
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,27,27
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,44,44
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,49,49
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,22,22
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,16,16
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1842,1842
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,36,36
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,308,308
TACOBAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,21,21
TARATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,445,445
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,14,14
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,93,93
TIRAQUE (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,23,23
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,19,19
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,343,343
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,5,5
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,9,9
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,37,37
VACAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,3,3
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,28,28
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,40,40
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,86,86
VILLA RIVERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,39,39
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,52,52
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,5,5
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,9,9
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,16,16
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,8,8
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-02-01,7,7
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,31,31
ACHOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,31,31
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
ARANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,11,11
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,13,13
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,12,12
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,13,13
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,36,36
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,29,29
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,8,8
CALAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,19,19
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,36,36
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,21,21
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,11,11
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,78,78
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,37,37
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,38,38
CHIMORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,20,20
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,17,17
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,28,28
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,95,95
COCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,12,12
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,994,994
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,40,40
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,15,15
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,44,44
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
CORO CORO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,25,25
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,99,99
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,28,28
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,11,11
CURVA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1378,1378
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,13,13
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,100,100
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,53,53
ESCARA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
EXALTACION,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,15,15
GUTIERREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,9,9
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,23,23
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,8,8
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,83,83
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,722,722
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,33,33
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
MACHACAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,19,19
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,24,24
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,16,16
MINEROS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,27,27
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,51,51
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,28,28
MOROCHATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1391,1391
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,19,19
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,41,41
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,24,24
PAPEL PAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,36,36
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,4,4
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,10,10
POJO (CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,15,15
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,6,6
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,8,8
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,10,10
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,447,447
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,42,42
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,9,9
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,49,49
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,165,165
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,12,12
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,69,69
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,225,225
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,27,27
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,307,307
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,21,21
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,57,57
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,158,158
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,9,9
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,5,5
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,9,9
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,10,10
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,3,3
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,101,101
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2017-03-01,16,16
