municipality,group,variable,month,Vaginales,TOTAL
ICHOCA,atencion de partos en servicios,vaginales,2016-02-01,1,1
ICLA,atencion de partos en servicios,vaginales,2016-02-01,3,3
INCAHUASI,atencion de partos en servicios,vaginales,2016-02-01,1,1
INQUISIVI,atencion de partos en servicios,vaginales,2016-02-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2016-02-01,12,12
IXIAMAS,atencion de partos en servicios,vaginales,2016-02-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2016-02-01,6,6
LA ASUNTA,atencion de partos en servicios,vaginales,2016-02-01,36,36
LA GUARDIA,atencion de partos en servicios,vaginales,2016-02-01,56,56
LA PAZ,atencion de partos en servicios,vaginales,2016-02-01,838,838
LAGUNILLAS,atencion de partos en servicios,vaginales,2016-02-01,5,5
LAJA,atencion de partos en servicios,vaginales,2016-02-01,10,10
LAS CARRERAS,atencion de partos en servicios,vaginales,2016-02-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2016-02-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2016-02-01,43,43
LLICA,atencion de partos en servicios,vaginales,2016-02-01,3,3
LORETO,atencion de partos en servicios,vaginales,2016-02-01,1,1
MACHACAMARCA,atencion de partos en servicios,vaginales,2016-02-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2016-02-01,4,4
MAGDALENA,atencion de partos en servicios,vaginales,2016-02-01,10,10
MAIRANA,atencion de partos en servicios,vaginales,2016-02-01,10,10
MALLA,atencion de partos en servicios,vaginales,2016-02-01,1,1
MAPIRI,atencion de partos en servicios,vaginales,2016-02-01,12,12
MINEROS,atencion de partos en servicios,vaginales,2016-02-01,17,17
MIZQUE,atencion de partos en servicios,vaginales,2016-02-01,24,24
MOCOMOCO,atencion de partos en servicios,vaginales,2016-02-01,3,3
MOJINETE,atencion de partos en servicios,vaginales,2016-02-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2016-02-01,5,5
MONTEAGUDO,atencion de partos en servicios,vaginales,2016-02-01,32,32
MONTERO,atencion de partos en servicios,vaginales,2016-02-01,134,134
MOROCHATA,atencion de partos en servicios,vaginales,2016-02-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2016-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,vaginales,2016-02-01,1,1
OCURI,atencion de partos en servicios,vaginales,2016-02-01,5,5
OKINAWA,atencion de partos en servicios,vaginales,2016-02-01,7,7
OMEREQUE,atencion de partos en servicios,vaginales,2016-02-01,5,5
ORURO,atencion de partos en servicios,vaginales,2016-02-01,386,386
PADCAYA,atencion de partos en servicios,vaginales,2016-02-01,13,13
PADILLA,atencion de partos en servicios,vaginales,2016-02-01,12,12
PAILON,atencion de partos en servicios,vaginales,2016-02-01,28,28
PALCA,atencion de partos en servicios,vaginales,2016-02-01,1,1
PALOS BLANCOS,atencion de partos en servicios,vaginales,2016-02-01,21,21
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2016-02-01,4,4
PAMPA GRANDE,atencion de partos en servicios,vaginales,2016-02-01,6,6
PAPEL PAMPA,atencion de partos en servicios,vaginales,2016-02-01,4,4
PASORAPA,atencion de partos en servicios,vaginales,2016-02-01,1,1
PATACAMAYA,atencion de partos en servicios,vaginales,2016-02-01,28,28
PAZÑA,atencion de partos en servicios,vaginales,2016-02-01,3,3
PELECHUCO,atencion de partos en servicios,vaginales,2016-02-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2016-02-01,7,7
POCONA,atencion de partos en servicios,vaginales,2016-02-01,10,10
POJO (CBBA),atencion de partos en servicios,vaginales,2016-02-01,13,13
POOPO,atencion de partos en servicios,vaginales,2016-02-01,2,2
PORCO,atencion de partos en servicios,vaginales,2016-02-01,12,12
POROMA,atencion de partos en servicios,vaginales,2016-02-01,3,3
PORONGO,atencion de partos en servicios,vaginales,2016-02-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2016-02-01,23,23
PORVENIR,atencion de partos en servicios,vaginales,2016-02-01,4,4
POTOSI,atencion de partos en servicios,vaginales,2016-02-01,330,330
PRESTO,atencion de partos en servicios,vaginales,2016-02-01,6,6
PUCARA,atencion de partos en servicios,vaginales,2016-02-01,2,2
PUCARANI,atencion de partos en servicios,vaginales,2016-02-01,16,16
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2016-02-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2016-02-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2016-02-01,7,7
PUERTO RICO,atencion de partos en servicios,vaginales,2016-02-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2016-02-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2016-02-01,98,98
PUNA,atencion de partos en servicios,vaginales,2016-02-01,14,14
PUNATA,atencion de partos en servicios,vaginales,2016-02-01,33,33
QUIABAYA,atencion de partos en servicios,vaginales,2016-02-01,1,1
QUILLACOLLO,atencion de partos en servicios,vaginales,2016-02-01,94,94
QUIME,atencion de partos en servicios,vaginales,2016-02-01,5,5
QUIRUSILLAS,atencion de partos en servicios,vaginales,2016-02-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2016-02-01,5,5
REYES,atencion de partos en servicios,vaginales,2016-02-01,20,20
RIBERALTA,atencion de partos en servicios,vaginales,2016-02-01,196,196
ROBORE,atencion de partos en servicios,vaginales,2016-02-01,23,23
RURRENABAQUE,atencion de partos en servicios,vaginales,2016-02-01,30,30
SABAYA,atencion de partos en servicios,vaginales,2016-02-01,3,3
SACABA,atencion de partos en servicios,vaginales,2016-02-01,140,140
SACABAMBA,atencion de partos en servicios,vaginales,2016-02-01,2,2
SACACA,atencion de partos en servicios,vaginales,2016-02-01,13,13
SAIPINA,atencion de partos en servicios,vaginales,2016-02-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2016-02-01,17,17
SAMAIPATA,atencion de partos en servicios,vaginales,2016-02-01,8,8
SAN ANDRES,atencion de partos en servicios,vaginales,2016-02-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2016-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2016-02-01,6,6
SAN BENITO,atencion de partos en servicios,vaginales,2016-02-01,6,6
SAN BORJA,atencion de partos en servicios,vaginales,2016-02-01,46,46
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2016-02-01,16,16
SAN CARLOS,atencion de partos en servicios,vaginales,2016-02-01,24,24
SAN IGNACIO,atencion de partos en servicios,vaginales,2016-02-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2016-02-01,67,67
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2016-02-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2016-02-01,25,25
SAN JOAQUIN,atencion de partos en servicios,vaginales,2016-02-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2016-02-01,22,22
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2016-02-01,9,9
SAN JULIAN,atencion de partos en servicios,vaginales,2016-02-01,52,52
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2016-02-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2016-02-01,2,2
SAN LUCAS,atencion de partos en servicios,vaginales,2016-02-01,23,23
SAN MATIAS,atencion de partos en servicios,vaginales,2016-02-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2016-02-01,14,14
SAN PEDRO,atencion de partos en servicios,vaginales,2016-02-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2016-02-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2016-02-01,2,2
SAN PEDRO DE QUEMES,atencion de partos en servicios,vaginales,2016-02-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2016-02-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2016-02-01,6,6
SAN RAMON BENI,atencion de partos en servicios,vaginales,2016-02-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2016-02-01,15,15
SANTA ANA,atencion de partos en servicios,vaginales,2016-02-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2016-02-01,1541,1541
SANTA ROSA,atencion de partos en servicios,vaginales,2016-02-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2016-02-01,13,13
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2016-02-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2016-02-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2016-02-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2016-02-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2016-02-01,3,3
SAPAHAQUI,atencion de partos en servicios,vaginales,2016-02-01,3,3
SENA,atencion de partos en servicios,vaginales,2016-02-01,11,11
SHINAOTA,atencion de partos en servicios,vaginales,2016-02-01,40,40
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2016-02-01,14,14
SIPE SIPE,atencion de partos en servicios,vaginales,2016-02-01,52,52
SOPACHUY,atencion de partos en servicios,vaginales,2016-02-01,13,13
SORACACHI,atencion de partos en servicios,vaginales,2016-02-01,1,1
SORATA,atencion de partos en servicios,vaginales,2016-02-01,7,7
SUCRE,atencion de partos en servicios,vaginales,2016-02-01,345,345
TACACOMA,atencion de partos en servicios,vaginales,2016-02-01,4,4
TACOBAMBA,atencion de partos en servicios,vaginales,2016-02-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2016-02-01,2,2
TAHUA,atencion de partos en servicios,vaginales,2016-02-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2016-02-01,5,5
TARABUCO,atencion de partos en servicios,vaginales,2016-02-01,12,12
TARACO,atencion de partos en servicios,vaginales,2016-02-01,2,2
TARATA,atencion de partos en servicios,vaginales,2016-02-01,8,8
TARIJA,atencion de partos en servicios,vaginales,2016-02-01,286,286
TARVITA,atencion de partos en servicios,vaginales,2016-02-01,15,15
TEOPONTE,atencion de partos en servicios,vaginales,2016-02-01,11,11
TIAWANACU,atencion de partos en servicios,vaginales,2016-02-01,8,8
TINGUIPAYA,atencion de partos en servicios,vaginales,2016-02-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2016-02-01,10,10
TIQUIPAYA,atencion de partos en servicios,vaginales,2016-02-01,57,57
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2016-02-01,18,18
TOCO,atencion de partos en servicios,vaginales,2016-02-01,4,4
TODOS SANTOS,atencion de partos en servicios,vaginales,2016-02-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2016-02-01,5,5
TOMAVE,atencion de partos en servicios,vaginales,2016-02-01,6,6
TOMINA,atencion de partos en servicios,vaginales,2016-02-01,4,4
TORO TORO,atencion de partos en servicios,vaginales,2016-02-01,7,7
TOTORA(CBBA),atencion de partos en servicios,vaginales,2016-02-01,16,16
TOTORA(ORR),atencion de partos en servicios,vaginales,2016-02-01,1,1
TRIGAL,atencion de partos en servicios,vaginales,2016-02-01,2,2
TRINIDAD,atencion de partos en servicios,vaginales,2016-02-01,180,180
TUPIZA,atencion de partos en servicios,vaginales,2016-02-01,60,60
UMALA,atencion de partos en servicios,vaginales,2016-02-01,4,4
UNCIA,atencion de partos en servicios,vaginales,2016-02-01,17,17
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2016-02-01,13,13
URUBICHA,atencion de partos en servicios,vaginales,2016-02-01,11,11
UYUNI,atencion de partos en servicios,vaginales,2016-02-01,38,38
VACAS,atencion de partos en servicios,vaginales,2016-02-01,10,10
VALLEGRANDE,atencion de partos en servicios,vaginales,2016-02-01,6,6
VIACHA,atencion de partos en servicios,vaginales,2016-02-01,55,55
VILA VILA,atencion de partos en servicios,vaginales,2016-02-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2016-02-01,15,15
VILLA MONTES,atencion de partos en servicios,vaginales,2016-02-01,66,66
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2016-02-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2016-02-01,2,2
VILLA SERRANO,atencion de partos en servicios,vaginales,2016-02-01,6,6
VILLA TUNARI,atencion de partos en servicios,vaginales,2016-02-01,93,93
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2016-02-01,12,12
VILLAZON,atencion de partos en servicios,vaginales,2016-02-01,59,59
VINTO,atencion de partos en servicios,vaginales,2016-02-01,50,50
VITICHI,atencion de partos en servicios,vaginales,2016-02-01,5,5
WARNES,atencion de partos en servicios,vaginales,2016-02-01,101,101
YACO,atencion de partos en servicios,vaginales,2016-02-01,3,3
YACUIBA,atencion de partos en servicios,vaginales,2016-02-01,126,126
YAMPARAEZ,atencion de partos en servicios,vaginales,2016-02-01,5,5
YANACACHI,atencion de partos en servicios,vaginales,2016-02-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2016-02-01,56,56
YOCALLA,atencion de partos en servicios,vaginales,2016-02-01,1,1
YOTALA,atencion de partos en servicios,vaginales,2016-02-01,6,6
YUNCHARA,atencion de partos en servicios,vaginales,2016-02-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2016-02-01,10,10
ACACIO,atencion de partos en servicios,vaginales,2016-03-01,5,5
ACHACACHI,atencion de partos en servicios,vaginales,2016-03-01,40,40
ACHOCALLA,atencion de partos en servicios,vaginales,2016-03-01,5,5
AIQUILE,atencion de partos en servicios,vaginales,2016-03-01,30,30
ALCALA,atencion de partos en servicios,vaginales,2016-03-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2016-03-01,15,15
ANCORAIMES,atencion de partos en servicios,vaginales,2016-03-01,2,2
ANDAMARCA,atencion de partos en servicios,vaginales,2016-03-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2016-03-01,1,1
APOLO,atencion de partos en servicios,vaginales,2016-03-01,8,8
ARAMPAMPA,atencion de partos en servicios,vaginales,2016-03-01,1,1
ARANI,atencion de partos en servicios,vaginales,2016-03-01,11,11
ARBIETO,atencion de partos en servicios,vaginales,2016-03-01,11,11
ARQUE,atencion de partos en servicios,vaginales,2016-03-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2016-03-01,44,44
ATOCHA,atencion de partos en servicios,vaginales,2016-03-01,16,16
AYATA,atencion de partos en servicios,vaginales,2016-03-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2016-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2016-03-01,20,20
AZURDUY,atencion de partos en servicios,vaginales,2016-03-01,5,5
BATALLAS,atencion de partos en servicios,vaginales,2016-03-01,11,11
BAURES,atencion de partos en servicios,vaginales,2016-03-01,6,6
BELLA FLOR,atencion de partos en servicios,vaginales,2016-03-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2016-03-01,42,42
BETANZOS,atencion de partos en servicios,vaginales,2016-03-01,28,28
BOLIVAR,atencion de partos en servicios,vaginales,2016-03-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2016-03-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2016-03-01,4,4
CABEZAS,atencion de partos en servicios,vaginales,2016-03-01,22,22
CAIROMA,atencion de partos en servicios,vaginales,2016-03-01,3,3
"CAIZA ""D""",atencion de partos en servicios,vaginales,2016-03-01,7,7
CAJUATA,atencion de partos en servicios,vaginales,2016-03-01,11,11
CALACOTO,atencion de partos en servicios,vaginales,2016-03-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2016-03-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2016-03-01,13,13
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2016-03-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2016-03-01,39,39
CAPINOTA,atencion de partos en servicios,vaginales,2016-03-01,18,18
CAQUIAVIRI,atencion de partos en servicios,vaginales,2016-03-01,2,2
CARACOLLO,atencion de partos en servicios,vaginales,2016-03-01,18,18
CARANAVI,atencion de partos en servicios,vaginales,2016-03-01,61,61
CARAPARI,atencion de partos en servicios,vaginales,2016-03-01,10,10
CARIPUYO,atencion de partos en servicios,vaginales,2016-03-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2016-03-01,13,13
CATACORA,atencion de partos en servicios,vaginales,2016-03-01,1,1
CHALLAPATA,atencion de partos en servicios,vaginales,2016-03-01,33,33
CHAQUI,atencion de partos en servicios,vaginales,2016-03-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2016-03-01,35,35
CHAYANTA,atencion de partos en servicios,vaginales,2016-03-01,8,8
CHIMORE,atencion de partos en servicios,vaginales,2016-03-01,10,10
CHIPAYA,atencion de partos en servicios,vaginales,2016-03-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2016-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2016-03-01,19,19
CHUMA,atencion de partos en servicios,vaginales,2016-03-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2016-03-01,10,10
CKOCHAS,atencion de partos en servicios,vaginales,2016-03-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2016-03-01,15,15
COBIJA,atencion de partos en servicios,vaginales,2016-03-01,71,71
COCAPATA,atencion de partos en servicios,vaginales,2016-03-01,9,9
COCHABAMBA,atencion de partos en servicios,vaginales,2016-03-01,889,889
COIPASA,atencion de partos en servicios,vaginales,2016-03-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2016-03-01,31,31
"COLCHA ""K""",atencion de partos en servicios,vaginales,2016-03-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2016-03-01,24,24
COLPA BELGICA,atencion de partos en servicios,vaginales,2016-03-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2016-03-01,9,9
COLQUIRI,atencion de partos en servicios,vaginales,2016-03-01,8,8
COMARAPA,atencion de partos en servicios,vaginales,2016-03-01,14,14
CONCEPCION,atencion de partos en servicios,vaginales,2016-03-01,22,22
COPACABANA,atencion de partos en servicios,vaginales,2016-03-01,10,10
CORIPATA,atencion de partos en servicios,vaginales,2016-03-01,10,10
CORO CORO,atencion de partos en servicios,vaginales,2016-03-01,3,3
COROICO,atencion de partos en servicios,vaginales,2016-03-01,21,21
CORQUE,atencion de partos en servicios,vaginales,2016-03-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2016-03-01,12,12
COTOCA,atencion de partos en servicios,vaginales,2016-03-01,84,84
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2016-03-01,21,21
