municipality,group,variable,month,Egresos,TOTAL
PAMPA GRANDE,internaciones,egresos,2007-12-01,9,9
PASORAPA,internaciones,egresos,2007-12-01,1,1
PATACAMAYA,internaciones,egresos,2007-12-01,43,43
PELECHUCO,internaciones,egresos,2007-12-01,1,1
POCOATA,internaciones,egresos,2007-12-01,11,11
POCONA,internaciones,egresos,2007-12-01,8,8
POJO (CBBA),internaciones,egresos,2007-12-01,9,9
PORCO,internaciones,egresos,2007-12-01,3,3
PORONGO,internaciones,egresos,2007-12-01,11,11
PORTACHUELO,internaciones,egresos,2007-12-01,146,146
PORVENIR,internaciones,egresos,2007-12-01,4,4
POSTRER VALLE,internaciones,egresos,2007-12-01,5,5
POTOSI,internaciones,egresos,2007-12-01,1586,1586
PRESTO,internaciones,egresos,2007-12-01,11,11
PUCARANI,internaciones,egresos,2007-12-01,15,15
PUERTO ACOSTA,internaciones,egresos,2007-12-01,74,74
PUERTO CARABUCO,internaciones,egresos,2007-12-01,2,2
PUERTO QUIJARRO,internaciones,egresos,2007-12-01,36,36
PUERTO RICO,internaciones,egresos,2007-12-01,24,24
PUERTO SILES,internaciones,egresos,2007-12-01,5,5
PUERTO SUAREZ,internaciones,egresos,2007-12-01,108,108
PUERTO VILLARROEL,internaciones,egresos,2007-12-01,193,193
PUNA,internaciones,egresos,2007-12-01,16,16
PUNATA,internaciones,egresos,2007-12-01,227,227
QUILLACOLLO,internaciones,egresos,2007-12-01,317,317
QUIME,internaciones,egresos,2007-12-01,8,8
QUIRUSILLAS,internaciones,egresos,2007-12-01,1,1
RIBERALTA,internaciones,egresos,2007-12-01,773,773
ROBORE,internaciones,egresos,2007-12-01,97,97
RURRENABAQUE,internaciones,egresos,2007-12-01,113,113
SACABA,internaciones,egresos,2007-12-01,647,647
SACABAMBA,internaciones,egresos,2007-12-01,10,10
SACACA,internaciones,egresos,2007-12-01,19,19
SAIPINA,internaciones,egresos,2007-12-01,6,6
SAMAIPATA,internaciones,egresos,2007-12-01,26,26
SAN AGUSTIN,internaciones,egresos,2007-12-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2007-12-01,29,29
SAN BENITO,internaciones,egresos,2007-12-01,3,3
SAN BORJA,internaciones,egresos,2007-12-01,155,155
SAN BUENA VENTURA,internaciones,egresos,2007-12-01,50,50
SAN CARLOS,internaciones,egresos,2007-12-01,147,147
SAN IGNACIO,internaciones,egresos,2007-12-01,15,15
SAN IGNACIO DE VELASCO,internaciones,egresos,2007-12-01,357,357
SAN JAVIER(STC),internaciones,egresos,2007-12-01,70,70
SAN JOAQUIN,internaciones,egresos,2007-12-01,55,55
SAN JOSE DE CHIQUITOS,internaciones,egresos,2007-12-01,68,68
SAN JUAN DE YAPACANI,internaciones,egresos,2007-12-01,3,3
SAN JULIAN,internaciones,egresos,2007-12-01,111,111
SAN LORENZO(TJA),internaciones,egresos,2007-12-01,1,1
SAN LUCAS,internaciones,egresos,2007-12-01,67,67
SAN MATIAS,internaciones,egresos,2007-12-01,81,81
SAN MIGUEL DE VELASCO,internaciones,egresos,2007-12-01,55,55
SAN PEDRO,internaciones,egresos,2007-12-01,15,15
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2007-12-01,8,8
SAN PEDRO DE CURAHUARA,internaciones,egresos,2007-12-01,2,2
SAN RAFAEL,internaciones,egresos,2007-12-01,27,27
SAN RAMON,internaciones,egresos,2007-12-01,27,27
SANTA ANA,internaciones,egresos,2007-12-01,76,76
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2007-12-01,8329,8329
SANTA ROSA,internaciones,egresos,2007-12-01,32,32
SANTA ROSA DEL SARA,internaciones,egresos,2007-12-01,59,59
SANTIAGO DE CALLAPA,internaciones,egresos,2007-12-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2007-12-01,4,4
SANTIVAÑES,internaciones,egresos,2007-12-01,4,4
SICA SICA (VILLA AROMA),internaciones,egresos,2007-12-01,15,15
SIPE SIPE,internaciones,egresos,2007-12-01,53,53
SOPACHUY,internaciones,egresos,2007-12-01,37,37
SORACACHI,internaciones,egresos,2007-12-01,2,2
SORATA,internaciones,egresos,2007-12-01,32,32
SUCRE,internaciones,egresos,2007-12-01,2965,2965
TACACHI,internaciones,egresos,2007-12-01,1,1
TACACOMA,internaciones,egresos,2007-12-01,4,4
TACOPAYA,internaciones,egresos,2007-12-01,1,1
TAPACARI,internaciones,egresos,2007-12-01,12,12
TARABUCO,internaciones,egresos,2007-12-01,75,75
TARACO,internaciones,egresos,2007-12-01,3,3
TARATA,internaciones,egresos,2007-12-01,1,1
TARIJA,internaciones,egresos,2007-12-01,1804,1804
TARVITA,internaciones,egresos,2007-12-01,34,34
TEOPONTE,internaciones,egresos,2007-12-01,2,2
TIAWANACU,internaciones,egresos,2007-12-01,9,9
TINGUIPAYA,internaciones,egresos,2007-12-01,1,1
TIPUANI,internaciones,egresos,2007-12-01,39,39
TIQUIPAYA,internaciones,egresos,2007-12-01,75,75
TIRAQUE (CBBA),internaciones,egresos,2007-12-01,161,161
TOCO,internaciones,egresos,2007-12-01,7,7
TOLATA,internaciones,egresos,2007-12-01,3,3
TOLEDO,internaciones,egresos,2007-12-01,1,1
TOMAVE,internaciones,egresos,2007-12-01,18,18
TOMINA,internaciones,egresos,2007-12-01,15,15
TORO TORO,internaciones,egresos,2007-12-01,5,5
TOTORA(CBBA),internaciones,egresos,2007-12-01,28,28
TOTORA(ORR),internaciones,egresos,2007-12-01,2,2
TRIGAL,internaciones,egresos,2007-12-01,7,7
TRINIDAD,internaciones,egresos,2007-12-01,1153,1153
TUPIZA,internaciones,egresos,2007-12-01,386,386
TURCO,internaciones,egresos,2007-12-01,1,1
UMALA,internaciones,egresos,2007-12-01,1,1
UNCIA,internaciones,egresos,2007-12-01,17,17
URIONDO (A. CONCEPCION),internaciones,egresos,2007-12-01,11,11
URUBICHA,internaciones,egresos,2007-12-01,14,14
UYUNI,internaciones,egresos,2007-12-01,152,152
VACAS,internaciones,egresos,2007-12-01,16,16
VALLEGRANDE,internaciones,egresos,2007-12-01,100,100
VIACHA,internaciones,egresos,2007-12-01,103,103
VILA VILA,internaciones,egresos,2007-12-01,3,3
VILLA MONTES,internaciones,egresos,2007-12-01,238,238
VILLA RIVERO,internaciones,egresos,2007-12-01,2,2
VILLA SERRANO,internaciones,egresos,2007-12-01,16,16
VILLA TUNARI,internaciones,egresos,2007-12-01,271,271
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2007-12-01,13,13
VILLAZON,internaciones,egresos,2007-12-01,188,188
VINTO,internaciones,egresos,2007-12-01,50,50
VITICHI,internaciones,egresos,2007-12-01,5,5
WARNES,internaciones,egresos,2007-12-01,118,118
YACUIBA,internaciones,egresos,2007-12-01,739,739
YAMPARAEZ,internaciones,egresos,2007-12-01,15,15
YAPACANI,internaciones,egresos,2007-12-01,541,541
YOTALA,internaciones,egresos,2007-12-01,31,31
ZUDAÑEZ,internaciones,egresos,2007-12-01,23,23
