municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
LURIBAY,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
MACHARETI,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
MAGDALENA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
MAIRANA,internaciones,dias camas disponibles maternidad,2007-02-01,252,252
MAPIRI,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
MECAPACA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
MINEROS,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
MIZQUE,internaciones,dias camas disponibles maternidad,2007-02-01,329,329
MOCOMOCO,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
MOJOCOYA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2007-02-01,392,392
MONTERO,internaciones,dias camas disponibles maternidad,2007-02-01,732,732
MORO MORO,internaciones,dias camas disponibles maternidad,2007-02-01,86,86
MOROCHATA,internaciones,dias camas disponibles maternidad,2007-02-01,253,253
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2007-02-01,56,56
OCURI,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
OKINAWA,internaciones,dias camas disponibles maternidad,2007-02-01,306,306
OMEREQUE,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
ORURO,internaciones,dias camas disponibles maternidad,2007-02-01,3284,3284
PADILLA,internaciones,dias camas disponibles maternidad,2007-02-01,364,364
PAILON,internaciones,dias camas disponibles maternidad,2007-02-01,164,164
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2007-02-01,191,191
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
PASORAPA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
PATACAMAYA,internaciones,dias camas disponibles maternidad,2007-02-01,124,124
PAZÑA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
POCOATA,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
POCONA,internaciones,dias camas disponibles maternidad,2007-02-01,380,380
POJO (CBBA),internaciones,dias camas disponibles maternidad,2007-02-01,170,170
POOPO,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
PORCO,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
POROMA,internaciones,dias camas disponibles maternidad,2007-02-01,398,398
PORONGO,internaciones,dias camas disponibles maternidad,2007-02-01,336,336
PORTACHUELO,internaciones,dias camas disponibles maternidad,2007-02-01,476,476
PORVENIR,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2007-02-01,31,31
POTOSI,internaciones,dias camas disponibles maternidad,2007-02-01,1176,1176
PRESTO,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
PUCARA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
PUCARANI,internaciones,dias camas disponibles maternidad,2007-02-01,82,82
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2007-02-01,196,196
PUERTO PEREZ,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
PUERTO RICO,internaciones,dias camas disponibles maternidad,2007-02-01,24,24
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2007-02-01,280,280
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2007-02-01,952,952
PUNA,internaciones,dias camas disponibles maternidad,2007-02-01,476,476
PUNATA,internaciones,dias camas disponibles maternidad,2007-02-01,364,364
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2007-02-01,392,392
QUIME,internaciones,dias camas disponibles maternidad,2007-02-01,60,60
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
RAVELO,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
REYES,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
RIBERALTA,internaciones,dias camas disponibles maternidad,2007-02-01,644,644
ROBORE,internaciones,dias camas disponibles maternidad,2007-02-01,242,242
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
SABAYA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
SACABA,internaciones,dias camas disponibles maternidad,2007-02-01,1260,1260
SACACA,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
SAIPINA,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2007-02-01,168,168
SAMAIPATA,internaciones,dias camas disponibles maternidad,2007-02-01,224,224
SAN AGUSTIN,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2007-02-01,70,70
SAN BENITO,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
SAN BORJA,internaciones,dias camas disponibles maternidad,2007-02-01,336,336
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SAN CARLOS,internaciones,dias camas disponibles maternidad,2007-02-01,420,420
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2007-02-01,367,367
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2007-02-01,1120,1120
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2007-02-01,476,476
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2007-02-01,171,171
SAN JULIAN,internaciones,dias camas disponibles maternidad,2007-02-01,364,364
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SAN LUCAS,internaciones,dias camas disponibles maternidad,2007-02-01,311,311
SAN MATIAS,internaciones,dias camas disponibles maternidad,2007-02-01,336,336
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
SAN PEDRO,internaciones,dias camas disponibles maternidad,2007-02-01,356,356
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAN PEDRO DE CURAHUARA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
SAN RAMON,internaciones,dias camas disponibles maternidad,2007-02-01,168,168
SANTA ANA,internaciones,dias camas disponibles maternidad,2007-02-01,168,168
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2007-02-01,11736,11736
SANTA ROSA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2007-02-01,448,448
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2007-02-01,196,196
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SICAYA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
SIPE SIPE,internaciones,dias camas disponibles maternidad,2007-02-01,336,336
SOPACHUY,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
SORACACHI,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
SORATA,internaciones,dias camas disponibles maternidad,2007-02-01,168,168
SUCRE,internaciones,dias camas disponibles maternidad,2007-02-01,3668,3668
TACACHI,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
TACACOMA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
TACOPAYA,internaciones,dias camas disponibles maternidad,2007-02-01,196,196
TAPACARI,internaciones,dias camas disponibles maternidad,2007-02-01,487,487
TARABUCO,internaciones,dias camas disponibles maternidad,2007-02-01,168,168
TARACO,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
TARATA,internaciones,dias camas disponibles maternidad,2007-02-01,176,176
TARIJA,internaciones,dias camas disponibles maternidad,2007-02-01,1364,1364
TARVITA,internaciones,dias camas disponibles maternidad,2007-02-01,538,538
TEOPONTE,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
TIAWANACU,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
TIPUANI,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2007-02-01,532,532
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2007-02-01,840,840
TOCO,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
TOLATA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
TOLEDO,internaciones,dias camas disponibles maternidad,2007-02-01,115,115
TOMAVE,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
TOMINA,internaciones,dias camas disponibles maternidad,2007-02-01,347,347
TORO TORO,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2007-02-01,299,299
TRIGAL,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
TRINIDAD,internaciones,dias camas disponibles maternidad,2007-02-01,1318,1318
TUPIZA,internaciones,dias camas disponibles maternidad,2007-02-01,560,560
TURCO,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
UMALA,internaciones,dias camas disponibles maternidad,2007-02-01,28,28
UNCIA,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2007-02-01,92,92
URUBICHA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
UYUNI,internaciones,dias camas disponibles maternidad,2007-02-01,336,336
VACAS,internaciones,dias camas disponibles maternidad,2007-02-01,224,224
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2007-02-01,296,296
VIACHA,internaciones,dias camas disponibles maternidad,2007-02-01,196,196
VILA VILA,internaciones,dias camas disponibles maternidad,2007-02-01,56,56
VILLA MONTES,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2007-02-01,140,140
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2007-02-01,252,252
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2007-02-01,1288,1288
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2007-02-01,224,224
VILLAZON,internaciones,dias camas disponibles maternidad,2007-02-01,392,392
VINTO,internaciones,dias camas disponibles maternidad,2007-02-01,196,196
VITICHI,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
WARNES,internaciones,dias camas disponibles maternidad,2007-02-01,595,595
YACUIBA,internaciones,dias camas disponibles maternidad,2007-02-01,675,675
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
YANACACHI,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
YAPACANI,internaciones,dias camas disponibles maternidad,2007-02-01,476,476
YOTALA,internaciones,dias camas disponibles maternidad,2007-02-01,84,84
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2007-02-01,112,112
ACACIO,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2007-03-01,279,279
ACHOCALLA,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
AIQUILE,internaciones,dias camas disponibles maternidad,2007-03-01,340,340
ALALAY,internaciones,dias camas disponibles maternidad,2007-03-01,155,155
ALCALA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
ANCORAIMES,internaciones,dias camas disponibles maternidad,2007-03-01,124,124
ANTEQUERA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
ANZALDO,internaciones,dias camas disponibles maternidad,2007-03-01,50,50
APOLO,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2007-03-01,146,146
ARBIETO,internaciones,dias camas disponibles maternidad,2007-03-01,121,121
ARQUE,internaciones,dias camas disponibles maternidad,2007-03-01,155,155
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2007-03-01,372,372
ATOCHA,internaciones,dias camas disponibles maternidad,2007-03-01,341,341
AUCAPATA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
AYATA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
AYO AYO,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2007-03-01,589,589
AZURDUY,internaciones,dias camas disponibles maternidad,2007-03-01,186,186
BATALLAS,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2007-03-01,451,451
BETANZOS,internaciones,dias camas disponibles maternidad,2007-03-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2007-03-01,155,155
BOYUIBE,internaciones,dias camas disponibles maternidad,2007-03-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2007-03-01,306,306
CABEZAS,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
CAIROMA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2007-03-01,248,248
CAJUATA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2007-03-01,186,186
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2007-03-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2007-03-01,537,537
CAPINOTA,internaciones,dias camas disponibles maternidad,2007-03-01,310,310
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
CARACOLLO,internaciones,dias camas disponibles maternidad,2007-03-01,186,186
CARANAVI,internaciones,dias camas disponibles maternidad,2007-03-01,465,465
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2007-03-01,21,21
CHALLAPATA,internaciones,dias camas disponibles maternidad,2007-03-01,341,341
CHAQUI,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2007-03-01,186,186
CHAYANTA,internaciones,dias camas disponibles maternidad,2007-03-01,90,90
CHIMORE,internaciones,dias camas disponibles maternidad,2007-03-01,248,248
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2007-03-01,124,124
CHUMA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
CLIZA,internaciones,dias camas disponibles maternidad,2007-03-01,124,124
COBIJA,internaciones,dias camas disponibles maternidad,2007-03-01,620,620
COCHABAMBA,internaciones,dias camas disponibles maternidad,2007-03-01,12772,12772
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2007-03-01,341,341
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2007-03-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
COLOMI,internaciones,dias camas disponibles maternidad,2007-03-01,403,403
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2007-03-01,62,62
COLQUENCHA,internaciones,dias camas disponibles maternidad,2007-03-01,31,31
COLQUIRI,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2007-03-01,221,221
CONCEPCION,internaciones,dias camas disponibles maternidad,2007-03-01,155,155
COPACABANA,internaciones,dias camas disponibles maternidad,2007-03-01,93,93
