municipality,group,variable,month,Ingresos espontáneos,TOTAL
REYES,internaciones,ingresos espontaneos,2007-08-01,30,30
RIBERALTA,internaciones,ingresos espontaneos,2007-08-01,618,618
ROBORE,internaciones,ingresos espontaneos,2007-08-01,93,93
RURRENABAQUE,internaciones,ingresos espontaneos,2007-08-01,113,113
SACABA,internaciones,ingresos espontaneos,2007-08-01,371,371
SACABAMBA,internaciones,ingresos espontaneos,2007-08-01,20,20
SACACA,internaciones,ingresos espontaneos,2007-08-01,23,23
SAIPINA,internaciones,ingresos espontaneos,2007-08-01,15,15
SAMAIPATA,internaciones,ingresos espontaneos,2007-08-01,26,26
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-08-01,15,15
SAN BENITO,internaciones,ingresos espontaneos,2007-08-01,4,4
SAN BORJA,internaciones,ingresos espontaneos,2007-08-01,218,218
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-08-01,46,46
SAN CARLOS,internaciones,ingresos espontaneos,2007-08-01,114,114
SAN IGNACIO,internaciones,ingresos espontaneos,2007-08-01,69,69
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-08-01,388,388
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-08-01,34,34
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-08-01,62,62
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-08-01,102,102
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-08-01,129,129
SAN JULIAN,internaciones,ingresos espontaneos,2007-08-01,104,104
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-08-01,4,4
SAN LUCAS,internaciones,ingresos espontaneos,2007-08-01,64,64
SAN MATIAS,internaciones,ingresos espontaneos,2007-08-01,73,73
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-08-01,73,73
SAN PABLO DE LIPEZ,internaciones,ingresos espontaneos,2007-08-01,1,1
SAN PEDRO,internaciones,ingresos espontaneos,2007-08-01,19,19
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-08-01,17,17
SAN RAFAEL,internaciones,ingresos espontaneos,2007-08-01,32,32
SAN RAMON,internaciones,ingresos espontaneos,2007-08-01,31,31
SAN RAMON,internaciones,ingresos espontaneos,2007-08-01,32,32
SANTA ANA,internaciones,ingresos espontaneos,2007-08-01,104,104
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-08-01,8034,8034
SANTA ROSA,internaciones,ingresos espontaneos,2007-08-01,41,41
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-08-01,84,84
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2007-08-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-08-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2007-08-01,5,5
SAPAHAQUI,internaciones,ingresos espontaneos,2007-08-01,2,2
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-08-01,16,16
SICAYA,internaciones,ingresos espontaneos,2007-08-01,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2007-08-01,63,63
SOPACHUY,internaciones,ingresos espontaneos,2007-08-01,42,42
SORACACHI,internaciones,ingresos espontaneos,2007-08-01,2,2
SORATA,internaciones,ingresos espontaneos,2007-08-01,27,27
SUCRE,internaciones,ingresos espontaneos,2007-08-01,2865,2865
TACACHI,internaciones,ingresos espontaneos,2007-08-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2007-08-01,4,4
TACOPAYA,internaciones,ingresos espontaneos,2007-08-01,4,4
TAPACARI,internaciones,ingresos espontaneos,2007-08-01,25,25
TARABUCO,internaciones,ingresos espontaneos,2007-08-01,56,56
TARACO,internaciones,ingresos espontaneos,2007-08-01,3,3
TARATA,internaciones,ingresos espontaneos,2007-08-01,8,8
TARIJA,internaciones,ingresos espontaneos,2007-08-01,1650,1650
TARVITA,internaciones,ingresos espontaneos,2007-08-01,57,57
TEOPONTE,internaciones,ingresos espontaneos,2007-08-01,12,12
TIAWANACU,internaciones,ingresos espontaneos,2007-08-01,8,8
TINGUIPAYA,internaciones,ingresos espontaneos,2007-08-01,2,2
TIPUANI,internaciones,ingresos espontaneos,2007-08-01,33,33
TIQUIPAYA,internaciones,ingresos espontaneos,2007-08-01,95,95
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-08-01,176,176
TOCO,internaciones,ingresos espontaneos,2007-08-01,4,4
TOLATA,internaciones,ingresos espontaneos,2007-08-01,2,2
TOMAVE,internaciones,ingresos espontaneos,2007-08-01,5,5
TOMINA,internaciones,ingresos espontaneos,2007-08-01,21,21
TOTORA(CBBA),internaciones,ingresos espontaneos,2007-08-01,26,26
TRIGAL,internaciones,ingresos espontaneos,2007-08-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2007-08-01,1463,1463
TUPIZA,internaciones,ingresos espontaneos,2007-08-01,297,297
TURCO,internaciones,ingresos espontaneos,2007-08-01,4,4
UMALA,internaciones,ingresos espontaneos,2007-08-01,3,3
UNCIA,internaciones,ingresos espontaneos,2007-08-01,185,185
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2007-08-01,4,4
URUBICHA,internaciones,ingresos espontaneos,2007-08-01,22,22
UYUNI,internaciones,ingresos espontaneos,2007-08-01,142,142
VACAS,internaciones,ingresos espontaneos,2007-08-01,9,9
VALLEGRANDE,internaciones,ingresos espontaneos,2007-08-01,126,126
VIACHA,internaciones,ingresos espontaneos,2007-08-01,93,93
VILA VILA,internaciones,ingresos espontaneos,2007-08-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2007-08-01,209,209
VILLA RIVERO,internaciones,ingresos espontaneos,2007-08-01,1,1
VILLA SERRANO,internaciones,ingresos espontaneos,2007-08-01,10,10
VILLA TUNARI,internaciones,ingresos espontaneos,2007-08-01,218,218
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-08-01,21,21
VILLAZON,internaciones,ingresos espontaneos,2007-08-01,172,172
VINTO,internaciones,ingresos espontaneos,2007-08-01,116,116
WARNES,internaciones,ingresos espontaneos,2007-08-01,70,70
YACUIBA,internaciones,ingresos espontaneos,2007-08-01,640,640
YAMPARAEZ,internaciones,ingresos espontaneos,2007-08-01,11,11
YAPACANI,internaciones,ingresos espontaneos,2007-08-01,242,242
YOCALLA,internaciones,ingresos espontaneos,2007-08-01,4,4
YOTALA,internaciones,ingresos espontaneos,2007-08-01,27,27
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-08-01,32,32
ACHACACHI,internaciones,ingresos espontaneos,2007-09-01,66,66
ACHOCALLA,internaciones,ingresos espontaneos,2007-09-01,22,22
AIQUILE,internaciones,ingresos espontaneos,2007-09-01,120,120
ALALAY,internaciones,ingresos espontaneos,2007-09-01,3,3
ALCALA,internaciones,ingresos espontaneos,2007-09-01,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2007-09-01,3,3
ANTEQUERA,internaciones,ingresos espontaneos,2007-09-01,3,3
ANZALDO,internaciones,ingresos espontaneos,2007-09-01,3,3
APOLO,internaciones,ingresos espontaneos,2007-09-01,27,27
ARAMPAMPA,internaciones,ingresos espontaneos,2007-09-01,5,5
ARANI,internaciones,ingresos espontaneos,2007-09-01,16,16
ARQUE,internaciones,ingresos espontaneos,2007-09-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-09-01,162,162
ATOCHA,internaciones,ingresos espontaneos,2007-09-01,92,92
AUCAPATA,internaciones,ingresos espontaneos,2007-09-01,1,1
AYATA,internaciones,ingresos espontaneos,2007-09-01,4,4
AYO AYO,internaciones,ingresos espontaneos,2007-09-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-09-01,49,49
AZURDUY,internaciones,ingresos espontaneos,2007-09-01,25,25
BATALLAS,internaciones,ingresos espontaneos,2007-09-01,4,4
BAURES,internaciones,ingresos espontaneos,2007-09-01,18,18
BERMEJO,internaciones,ingresos espontaneos,2007-09-01,259,259
BETANZOS,internaciones,ingresos espontaneos,2007-09-01,33,33
BOLIVAR,internaciones,ingresos espontaneos,2007-09-01,3,3
BOYUIBE,internaciones,ingresos espontaneos,2007-09-01,30,30
BUENA VISTA,internaciones,ingresos espontaneos,2007-09-01,18,18
CABEZAS,internaciones,ingresos espontaneos,2007-09-01,30,30
CAIROMA,internaciones,ingresos espontaneos,2007-09-01,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2007-09-01,1,1
CAJUATA,internaciones,ingresos espontaneos,2007-09-01,13,13
CALACOTO,internaciones,ingresos espontaneos,2007-09-01,1,1
CALAMARCA,internaciones,ingresos espontaneos,2007-09-01,3,3
CAMARGO,internaciones,ingresos espontaneos,2007-09-01,228,228
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-09-01,10,10
CAMIRI,internaciones,ingresos espontaneos,2007-09-01,447,447
CAPINOTA,internaciones,ingresos espontaneos,2007-09-01,61,61
CAQUIAVIRI,internaciones,ingresos espontaneos,2007-09-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2007-09-01,24,24
CARANAVI,internaciones,ingresos espontaneos,2007-09-01,152,152
CARAPARI,internaciones,ingresos espontaneos,2007-09-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2007-09-01,12,12
CHALLAPATA,internaciones,ingresos espontaneos,2007-09-01,69,69
CHAQUI,internaciones,ingresos espontaneos,2007-09-01,3,3
CHARAGUA,internaciones,ingresos espontaneos,2007-09-01,114,114
CHIMORE,internaciones,ingresos espontaneos,2007-09-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-09-01,104,104
CHUMA,internaciones,ingresos espontaneos,2007-09-01,7,7
CLIZA,internaciones,ingresos espontaneos,2007-09-01,27,27
COBIJA,internaciones,ingresos espontaneos,2007-09-01,324,324
COCHABAMBA,internaciones,ingresos espontaneos,2007-09-01,6431,6431
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-09-01,143,143
"COLCHA ""K""",internaciones,ingresos espontaneos,2007-09-01,1,1
COLLANA,internaciones,ingresos espontaneos,2007-09-01,2,2
COLOMI,internaciones,ingresos espontaneos,2007-09-01,31,31
COLPA BELGICA,internaciones,ingresos espontaneos,2007-09-01,21,21
COLQUENCHA,internaciones,ingresos espontaneos,2007-09-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2007-09-01,11,11
COMARAPA,internaciones,ingresos espontaneos,2007-09-01,61,61
CONCEPCION,internaciones,ingresos espontaneos,2007-09-01,95,95
COPACABANA,internaciones,ingresos espontaneos,2007-09-01,17,17
CORIPATA,internaciones,ingresos espontaneos,2007-09-01,10,10
CORO CORO,internaciones,ingresos espontaneos,2007-09-01,5,5
COROICO,internaciones,ingresos espontaneos,2007-09-01,118,118
COTAGAITA,internaciones,ingresos espontaneos,2007-09-01,25,25
COTOCA,internaciones,ingresos espontaneos,2007-09-01,102,102
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-09-01,26,26
CUEVO,internaciones,ingresos espontaneos,2007-09-01,5,5
CULPINA,internaciones,ingresos espontaneos,2007-09-01,31,31
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-09-01,21,21
DESAGUADERO,internaciones,ingresos espontaneos,2007-09-01,8,8
EL ALTO,internaciones,ingresos espontaneos,2007-09-01,2560,2560
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-09-01,11,11
EL TORNO,internaciones,ingresos espontaneos,2007-09-01,45,45
EL VILLAR,internaciones,ingresos espontaneos,2007-09-01,8,8
ENTRE RIOS,internaciones,ingresos espontaneos,2007-09-01,33,33
ENTRE RIOS,internaciones,ingresos espontaneos,2007-09-01,32,32
EUCALIPTUS,internaciones,ingresos espontaneos,2007-09-01,6,6
EXALTACION,internaciones,ingresos espontaneos,2007-09-01,1,1
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-09-01,26,26
FILADELFIA,internaciones,ingresos espontaneos,2007-09-01,10,10
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-09-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2007-09-01,1,1
GUANAY,internaciones,ingresos espontaneos,2007-09-01,38,38
GUAQUI,internaciones,ingresos espontaneos,2007-09-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-09-01,416,416
GUTIERREZ,internaciones,ingresos espontaneos,2007-09-01,16,16
HUACARETA,internaciones,ingresos espontaneos,2007-09-01,24,24
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-09-01,3,3
HUANUNI,internaciones,ingresos espontaneos,2007-09-01,52,52
HUARACAJE,internaciones,ingresos espontaneos,2007-09-01,7,7
HUAYLLAMARCA,internaciones,ingresos espontaneos,2007-09-01,3,3
ICHOCA,internaciones,ingresos espontaneos,2007-09-01,2,2
ICLA,internaciones,ingresos espontaneos,2007-09-01,3,3
INCAHUASI,internaciones,ingresos espontaneos,2007-09-01,17,17
INQUISIVI,internaciones,ingresos espontaneos,2007-09-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-09-01,33,33
IXIAMAS,internaciones,ingresos espontaneos,2007-09-01,38,38
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-09-01,12,12
LA ASUNTA,internaciones,ingresos espontaneos,2007-09-01,53,53
LA GUARDIA,internaciones,ingresos espontaneos,2007-09-01,113,113
LA PAZ,internaciones,ingresos espontaneos,2007-09-01,6037,6037
LAGUNILLAS,internaciones,ingresos espontaneos,2007-09-01,4,4
LAJA,internaciones,ingresos espontaneos,2007-09-01,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2007-09-01,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2007-09-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2007-09-01,166,166
LLICA,internaciones,ingresos espontaneos,2007-09-01,6,6
LURIBAY,internaciones,ingresos espontaneos,2007-09-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2007-09-01,3,3
MACHARETI,internaciones,ingresos espontaneos,2007-09-01,12,12
MAGDALENA,internaciones,ingresos espontaneos,2007-09-01,70,70
MAIRANA,internaciones,ingresos espontaneos,2007-09-01,35,35
MAPIRI,internaciones,ingresos espontaneos,2007-09-01,23,23
MECAPACA,internaciones,ingresos espontaneos,2007-09-01,5,5
MINEROS,internaciones,ingresos espontaneos,2007-09-01,23,23
MIZQUE,internaciones,ingresos espontaneos,2007-09-01,52,52
MOCOMOCO,internaciones,ingresos espontaneos,2007-09-01,5,5
MONTEAGUDO,internaciones,ingresos espontaneos,2007-09-01,104,104
MONTERO,internaciones,ingresos espontaneos,2007-09-01,577,577
MORO MORO,internaciones,ingresos espontaneos,2007-09-01,5,5
MOROCHATA,internaciones,ingresos espontaneos,2007-09-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2007-09-01,1,1
OCURI,internaciones,ingresos espontaneos,2007-09-01,27,27
OKINAWA,internaciones,ingresos espontaneos,2007-09-01,10,10
OMEREQUE,internaciones,ingresos espontaneos,2007-09-01,8,8
ORURO,internaciones,ingresos espontaneos,2007-09-01,2036,2036
PADCAYA,internaciones,ingresos espontaneos,2007-09-01,1,1
PADILLA,internaciones,ingresos espontaneos,2007-09-01,49,49
PAILON,internaciones,ingresos espontaneos,2007-09-01,37,37
PALCA,internaciones,ingresos espontaneos,2007-09-01,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-09-01,65,65
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-09-01,18,18
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-09-01,1,1
PASORAPA,internaciones,ingresos espontaneos,2007-09-01,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2007-09-01,36,36
POCOATA,internaciones,ingresos espontaneos,2007-09-01,9,9
POCONA,internaciones,ingresos espontaneos,2007-09-01,12,12
POJO (CBBA),internaciones,ingresos espontaneos,2007-09-01,5,5
POOPO,internaciones,ingresos espontaneos,2007-09-01,11,11
PORCO,internaciones,ingresos espontaneos,2007-09-01,12,12
POROMA,internaciones,ingresos espontaneos,2007-09-01,14,14
PORONGO,internaciones,ingresos espontaneos,2007-09-01,8,8
PORTACHUELO,internaciones,ingresos espontaneos,2007-09-01,166,166
PORVENIR,internaciones,ingresos espontaneos,2007-09-01,4,4
POSTRER VALLE,internaciones,ingresos espontaneos,2007-09-01,7,7
POTOSI,internaciones,ingresos espontaneos,2007-09-01,1462,1462
PRESTO,internaciones,ingresos espontaneos,2007-09-01,6,6
PUCARANI,internaciones,ingresos espontaneos,2007-09-01,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-09-01,50,50
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-09-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-09-01,59,59
PUERTO RICO,internaciones,ingresos espontaneos,2007-09-01,7,7
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-09-01,123,123
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-09-01,172,172
PUNA,internaciones,ingresos espontaneos,2007-09-01,17,17
PUNATA,internaciones,ingresos espontaneos,2007-09-01,213,213
QUILLACOLLO,internaciones,ingresos espontaneos,2007-09-01,255,255
QUIME,internaciones,ingresos espontaneos,2007-09-01,11,11
RAVELO,internaciones,ingresos espontaneos,2007-09-01,9,9
REYES,internaciones,ingresos espontaneos,2007-09-01,38,38
RIBERALTA,internaciones,ingresos espontaneos,2007-09-01,587,587
ROBORE,internaciones,ingresos espontaneos,2007-09-01,110,110
RURRENABAQUE,internaciones,ingresos espontaneos,2007-09-01,122,122
SABAYA,internaciones,ingresos espontaneos,2007-09-01,1,1
SACABA,internaciones,ingresos espontaneos,2007-09-01,399,399
SACABAMBA,internaciones,ingresos espontaneos,2007-09-01,13,13
SACACA,internaciones,ingresos espontaneos,2007-09-01,18,18
SAIPINA,internaciones,ingresos espontaneos,2007-09-01,9,9
SAMAIPATA,internaciones,ingresos espontaneos,2007-09-01,27,27
SAN ANDRES,internaciones,ingresos espontaneos,2007-09-01,1,1
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-09-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-09-01,18,18
SAN BENITO,internaciones,ingresos espontaneos,2007-09-01,6,6
SAN BORJA,internaciones,ingresos espontaneos,2007-09-01,168,168
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-09-01,55,55
SAN CARLOS,internaciones,ingresos espontaneos,2007-09-01,113,113
SAN IGNACIO,internaciones,ingresos espontaneos,2007-09-01,116,116
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-09-01,369,369
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-09-01,86,86
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-09-01,93,93
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-09-01,89,89
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-09-01,7,7
SAN JULIAN,internaciones,ingresos espontaneos,2007-09-01,113,113
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-09-01,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2007-09-01,84,84
SAN MATIAS,internaciones,ingresos espontaneos,2007-09-01,84,84
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-09-01,48,48
SAN PEDRO,internaciones,ingresos espontaneos,2007-09-01,20,20
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-09-01,17,17
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2007-09-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2007-09-01,32,32
SAN RAMON,internaciones,ingresos espontaneos,2007-09-01,5,5
SAN RAMON,internaciones,ingresos espontaneos,2007-09-01,45,45
SANTA ANA,internaciones,ingresos espontaneos,2007-09-01,98,98
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-09-01,7213,7213
SANTA ROSA,internaciones,ingresos espontaneos,2007-09-01,48,48
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-09-01,62,62
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2007-09-01,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-09-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2007-09-01,4,4
SAPAHAQUI,internaciones,ingresos espontaneos,2007-09-01,1,1
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-09-01,14,14
SICAYA,internaciones,ingresos espontaneos,2007-09-01,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2007-09-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2007-09-01,29,29
SORACACHI,internaciones,ingresos espontaneos,2007-09-01,5,5
SORATA,internaciones,ingresos espontaneos,2007-09-01,42,42
SUCRE,internaciones,ingresos espontaneos,2007-09-01,2784,2784
TACACHI,internaciones,ingresos espontaneos,2007-09-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2007-09-01,8,8
TACOBAMBA,internaciones,ingresos espontaneos,2007-09-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2007-09-01,6,6
TAPACARI,internaciones,ingresos espontaneos,2007-09-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2007-09-01,42,42
TARACO,internaciones,ingresos espontaneos,2007-09-01,2,2
TARATA,internaciones,ingresos espontaneos,2007-09-01,8,8
TARIJA,internaciones,ingresos espontaneos,2007-09-01,1740,1740
TARVITA,internaciones,ingresos espontaneos,2007-09-01,50,50
TEOPONTE,internaciones,ingresos espontaneos,2007-09-01,10,10
TIAWANACU,internaciones,ingresos espontaneos,2007-09-01,10,10
TINGUIPAYA,internaciones,ingresos espontaneos,2007-09-01,3,3
TIPUANI,internaciones,ingresos espontaneos,2007-09-01,35,35
TIQUIPAYA,internaciones,ingresos espontaneos,2007-09-01,97,97
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-09-01,165,165
