municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,10,10
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,31,31
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,71,71
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,23,23
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,18,18
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,11,11
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,4,4
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,38,38
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,26,26
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,6,6
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,22,22
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,32,32
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,22,22
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,17,17
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,15,15
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,19,19
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,22,22
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,85,85
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,6,6
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,53,53
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,27,27
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,11,11
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,18,18
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,7,7
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,15,15
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,44,44
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,489,489
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,66,66
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,17,17
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,14,14
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,50,50
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,10,10
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,24,24
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,5,5
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,32,32
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,28,28
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,11,11
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,13,13
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,14,14
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,38,38
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,7,7
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,635,635
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,23,23
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,4,4
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,44,44
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,7,7
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,19,19
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,26,26
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,14,14
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,4,4
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,13,13
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,6,6
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,5,5
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,7,7
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,19,19
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,15,15
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,15,15
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,23,23
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,30,30
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,38,38
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1219,1219
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,46,46
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,6,6
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,5,5
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,3,3
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,8,8
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,26,26
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,28,28
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,1,1
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,23,23
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,9,9
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,10,10
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,11,11
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,10,10
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,12,12
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,49,49
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,71,71
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,5,5
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,6,6
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,19,19
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2011-02-01,20,20
