municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,33,33
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,17,17
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,16,16
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2004,2004
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,12,12
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,44,44
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,380,380
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,289,289
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,12,12
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,58,58
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,10,10
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,52,52
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,36,36
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,21,21
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,43,43
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,86,86
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,47,47
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,54,54
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,122,122
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,100,100
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,79,79
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,22,22
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,31,31
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,49,49
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,25,25
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,15,15
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,17,17
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,20,20
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,12,12
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,86,86
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,43,43
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,11,11
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,6,6
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,29,29
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,49,49
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1084,1084
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,38,38
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
COLQUIRI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,22,22
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,22,22
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,71,71
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,11,11
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,796,796
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,67,67
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,59,59
HUACARAJE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,15,15
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
ICLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,72,72
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,690,690
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,57,57
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,13,13
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,29,29
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,511,511
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,14,14
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,33,33
PALOS BLANCOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,29,29
POCONA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,12,12
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,19,19
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,376,376
PUCARANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,111,111
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,37,37
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,210,210
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,196,196
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,18,18
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,177,177
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,10,10
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,40,40
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,13,13
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,68,68
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,23,23
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,14,14
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,9,9
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,11,11
SANTA ANA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1760,1760
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,14,14
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
SANTIVAÑES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,6,6
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,31,31
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,361,361
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,5,5
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,295,295
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,13,13
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,40,40
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,6,6
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,3,3
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,146,146
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,49,49
TURCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,2,2
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,6,6
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,55,55
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,32,32
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,1,1
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,44,44
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,55,55
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,8,8
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,91,91
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,105,105
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,78,78
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-07-01,7,7
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,23,23
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,14,14
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,43,43
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,9,9
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,22,22
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,13,13
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,9,9
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,17,17
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,6,6
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,21,21
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,61,61
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,11,11
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,40,40
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,4,4
CHIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,23,23
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,23,23
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,51,51
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1051,1051
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,29,29
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,6,6
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,7,7
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,26,26
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,27,27
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,22,22
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,4,4
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,64,64
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,14,14
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,749,749
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,75,75
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,9,9
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,8,8
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,43,43
HUACARAJE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,23,23
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
ICLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,71,71
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,965,965
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,57,57
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,15,15
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,10,10
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,17,17
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,35,35
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,24,24
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,11,11
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,475,475
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,17,17
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,29,29
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,46,46
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,5,5
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,9,9
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,4,4
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,269,269
PUCARANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,12,12
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,12,12
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,90,90
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,11,11
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,36,36
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,168,168
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,15,15
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,203,203
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,22,22
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,39,39
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,192,192
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,12,12
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2023-08-01,1,1
