,group,variable,month,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,TOTALES,TOTALES,TOTALES
SACABA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,139,1191,139,1191,1330
SACABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,300,0,300,300
SACACA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,259,0,259,259
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,21,0,21,21
SAMAIPATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,64,0,64,64
SAN AGUSTIN,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,5,7,5,7,12
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,266,434,266,434,700
SAN BENITO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,96,0,96,96
SAN CARLOS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,57,179,57,179,236
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,402,0,402,0,402
SAN JULIAN,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,137,4842,137,4842,4979
SAN LORENZO(TJA),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,589,0,589,589
SAN MATIAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,1231,0,1231,1231
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,112,0,112,0,112
SAN PEDRO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,55,0,55,55
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,65,509,65,509,574
SAN PEDRO DE QUEMES,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,60,0,60,60
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,2677,4759,2677,4759,7436
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,100,0,100,0,100
SANTIVAÑES,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,15,8,15,8,23
SAPAHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,16,0,16,16
SHINAOTA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,40,0,40,40
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,76,0,76,76
SICAYA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,17,0,17,17
SIPE SIPE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,49,304,49,304,353
SORACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,2,2,2,2,4
SUCRE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,10,83,10,83,93
TACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,20,0,20,20
TACOBAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,108,0,108,108
TACOPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,40,0,40,40
TAPACARI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,13,281,13,281,294
TARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,70,0,70,70
TARATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,34,102,34,102,136
TARIJA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,8,927,8,927,935
TIAWANACU,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,13,38,13,38,51
TIQUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,9,765,9,765,774
TIRAQUE (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,2,205,2,205,207
TOCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,426,0,426,426
TOLATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,12,665,12,665,677
TOLEDO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,26,0,26,26
TOTORA(CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,19,0,19,19
TOTORA(ORR),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,1,50,1,50,51
TRIGAL,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,58,0,58,58
TURCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3,13,3,13,16
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,60,0,60,60
UYUNI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,67,0,67,67
VACAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,171,0,171,171
VALLEGRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,760,0,760,760
VIACHA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,96,0,96,96
VILA VILA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,89,0,89,89
VILLA CHARCAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,50,0,50,50
VILLA MONTES,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3,31,3,31,34
VILLA RIVERO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,560,0,560,560
VILLA TUNARI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,40,196,40,196,236
VILLAZON,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,15,0,15,15
VINTO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,20,147,20,147,167
VITICHI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,440,0,440,440
WARNES,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,57,702,57,702,759
YACUIBA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,46,0,46,46
YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,25,198,25,198,223
YOTALA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,6,131,6,131,137
ACACIO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,10,0,10,10
AIQUILE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,186,0,186,186
ALALAY,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,30,0,30,30
ALTO BENI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,10,0,10,0,10
ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,2,2,2,2,4
ANZALDO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,10,65,10,65,75
ARBIETO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,19,624,19,624,643
ARQUE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,4,48,4,48,52
ATOCHA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,361,0,361,361
AYATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,62,0,62,62
AYO AYO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,6,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,50,0,50,50
AZURDUY,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,20,0,20,20
BATALLAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,17,0,17,17
BAURES,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,249,71,249,71,320
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,2,0,2,2
BETANZOS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,39,520,39,520,559
BOLIVAR,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,9,13,9,13,22
CAIROMA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,27,0,27,27
CAMIRI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,130,0,130,130
CAPINOTA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,10,0,10,0,10
CARANAVI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,158,0,158,158
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,45,0,45,45
CHALLAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,25,0,25,25
CHIMORE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,100,937,100,937,1037
CHUMA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,40,0,40,40
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,66,0,66,66
CKOCHAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,20,0,20,20
CLIZA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,19,278,19,278,297
COBIJA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,149,0,149,149
COCAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,231,0,231,231
COCHABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,2220,6293,2220,6293,8513
COLCAPIRHUA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,2750,0,2750,2750
"COLCHA ""K""",otras vacunaciones,antirrabica en perros y gatos,2013-10-01,2,0,2,0,2
COLOMI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,86,503,86,503,589
CONCEPCION,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,904,0,904,904
CORQUE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,11,0,11,11
COTAGAITA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,5,71,5,71,76
CUATRO CAÑADAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,70,0,70,70
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,4,12,4,12,16
CURVA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,0,1,0,1
EL ALTO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,631,1297,631,1297,1928
EL PUENTE(STC),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,7,0,7,0,7
ENTRE RIOS TRJ,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,109,0,109,109
ENTRE RIOS CBBA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,12,198,12,198,210
ESCOMA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,7,12,7,12,19
FERNANDEZ ALONSO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,9,13,9,13,22
FILADELFIA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,1,0,1,1
GUANAY,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,26,0,26,26
HUAYLLAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,20,1,20,21
JESUS DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,2,21,2,21,23
LA GUARDIA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,20,7587,20,7587,7607
LA PAZ,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,408,85,408,85,493
MIZQUE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,306,1,306,307
MOJINETE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,1,0,1,1
MONTERO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,93,52,93,52,145
MORO MORO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,4,0,4,4
MOROCHATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,3,0,3,3
OKINAWA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,37,0,37,37
OMEREQUE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,101,0,101,101
ORURO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,61,647,61,647,708
PAILON,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,150,0,150,0,150
PAMPA GRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,46,0,46,46
PASORAPA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,163,0,163,163
PAZÑA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,24,0,24,24
POCONA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,10,0,10,10
PORONGO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,20,0,20,20
POTOSI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,20,0,20,0,20
PUERTO CARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,11,1,11,12
PUERTO QUIJARRO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,60,0,60,60
PUERTO VILLARROEL,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,191,960,191,960,1151
PUNATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,20,25,20,25,45
QUILLACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,190,13,190,13,203
QUIRUSILLAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,14,0,14,14
RAVELO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,20,215,20,215,235
ROBORE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1,0,1,0,1
SABAYA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,4,0,4,0,4
SACABA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1773,3691,1773,3691,5464
SACACA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,127,0,127,127
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,18,0,18,18
SAMAIPATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,16,0,16,16
SAN AGUSTIN,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,7,0,7,7
SAN BENITO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,20,260,20,260,280
SAN CARLOS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,46,516,46,516,562
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,35,14,35,14,49
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,10,0,10,0,10
SAN JULIAN,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,48,1113,48,1113,1161
SAN LORENZO(TJA),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,59,0,59,59
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,22,37,22,37,59
SAN PEDRO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,70,0,70,0,70
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,10,148,10,148,158
SAN RAFAEL,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,1167,2561,1167,2561,3728
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,17,29,17,29,46
SANTIVAÑES,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,49,0,49,49
SAPAHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,40,0,40,40
SHINAOTA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,43,0,43,43
SIPE SIPE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,110,379,110,379,489
SORACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,40,0,40,40
SORATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,60,0,60,60
SUCRE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,71,275,71,275,346
TACOBAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,7,0,7,7
TACOPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,135,0,135,135
TAPACARI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,123,0,123,123
TARATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,28,144,28,144,172
TARIJA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,88,219,88,219,307
TEOPONTE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,24,0,24,24
TIQUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,5,2254,5,2254,2259
TIRAQUE (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,8,0,8,8
TOLATA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,11,59,11,59,70
TOLEDO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,3,27,3,27,30
TORO TORO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,38,0,38,38
TOTORA(CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,7,0,7,7
TOTORA(ORR),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,10,0,10,10
TRIGAL,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,9,0,9,9
TRINIDAD,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,211,0,211,211
TUPIZA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,100,0,100,100
TURCO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,3,15,3,15,18
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,9,0,9,9
VACAS,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,242,0,242,242
VALLEGRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,995,0,995,995
VIACHA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,350,480,350,480,830
VILA VILA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,3,0,3,3
VILLA MONTES,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,8820,0,8820,8820
VILLA RIVERO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,55,0,55,55
VILLA TUNARI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,27,161,27,161,188
VINTO,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,328,157,328,157,485
VITICHI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,480,0,480,480
WALDO BALLIVIAN,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,0,10,0,10,10
WARNES,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,3,82,3,82,85
YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,19,15,19,15,34
YOTALA,otras vacunaciones,antirrabica en perros y gatos,2013-10-01,4,7,4,7,11
ACACIO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,34,32,34,32,66
AIQUILE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,125,145,125,145,270
ALALAY,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,24,0,24,24
ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,5,0,5,0,5
ANTEQUERA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,11,0,11,11
ANZALDO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,10,79,10,79,89
ARAMPAMPA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,10,347,10,347,357
ARBIETO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,25,100,25,100,125
ARQUE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,14,112,14,112,126
ASCENCION DE GUARAYOS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,10,129,10,129,139
ATOCHA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,8,13,8,13,21
AYATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,125,0,125,125
AYO AYO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,9,0,9,9
AZURDUY,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
BATALLAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,32,0,32,32
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,2,0,2,2
BERMEJO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,324,0,324,324
BETANZOS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,165,0,165,165
BOLIVAR,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,163,0,163,163
BUENA VISTA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,544,2389,544,2389,2933
CAIROMA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,8,0,8,8
"CAIZA ""D""",otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1,90,1,90,91
CAMIRI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,450,0,450,450
CAPINOTA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,23,0,23,23
CARACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,23,0,23,23
CARANAVI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,461,0,461,461
CARAPARI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,180,415,180,415,595
CARIPUYO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,298,0,298,298
CHALLAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,21,0,21,21
CHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,40,0,40,40
CHIMORE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,20,1340,20,1340,1360
CHUMA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,266,0,266,266
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,80,0,80,80
CKOCHAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,30,190,30,190,220
CLIZA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,35,383,35,383,418
COCAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,31,50,31,50,81
COCHABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,2777,1992,2777,1992,4769
COLCAPIRHUA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,328,0,328,328
COLOMI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,110,468,110,468,578
CORQUE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,3,22,3,22,25
COTAGAITA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,41,0,41,41
COTOCA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,13777,0,13777,13777
CUATRO CAÑADAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,4299,0,4299,4299
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,6,0,6,0,6
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,5,0,5,0,5
CURVA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1,0,1,1
EL ALTO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,320,1162,320,1162,1482
EL CHORO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,10,0,10,10
EL TORNO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,2697,13204,2697,13204,15901
ENTRE RIOS CBBA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,52,474,52,474,526
ESCOMA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1232,1481,1232,1481,2713
GENERAL SAAVEDRA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,5288,0,5288,5288
GUTIERREZ,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,150,0,150,150
HUACHACALLA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,3,3,3,3,6
HUAYLLAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,2,0,2,0,2
IXIAMAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
JESUS DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,5,30,5,30,35
LA GUARDIA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,347,15398,347,15398,15745
LA PAZ,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,83,133,83,133,216
LURIBAY,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,10,0,10,10
MINEROS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,97,5809,97,5809,5906
MIZQUE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,2,52,2,52,54
MONTERO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,399,22634,399,22634,23033
MOROCHATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,276,0,276,276
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,3,8,3,8,11
OCURI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,10,523,10,523,533
OKINAWA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,150,0,150,150
OMEREQUE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,72,0,72,72
ORURO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,450,525,450,525,975
PADCAYA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,22,0,22,22
PAMPA AULLAGAS,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,19,4,19,4,23
PAMPA GRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,5,0,5,5
PASORAPA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,36,30,36,30,66
POCOATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,10,441,10,441,451
POJO (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-11-01,30,8,30,8,38
POOPO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
PORCO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,108,280,108,280,388
PORONGO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,3571,0,3571,3571
PORTACHUELO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,1,10,1,10,11
POTOSI,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,100,270,100,270,370
PUERTO CARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,18,14,18,14,32
PUERTO VILLARROEL,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,38,1145,38,1145,1183
PUNA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,14,120,14,120,134
PUNATA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,14,140,14,140,154
QUILLACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,264,1810,264,1810,2074
RAVELO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,18,187,18,187,205
ROBORE,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,638,0,638,638
SACABA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,420,20151,420,20151,20571
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,0,20,0,20,20
SAN AGUSTIN,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,13,0,13,0,13
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica en perros y gatos,2013-11-01,296,593,296,593,889
