municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,48,48
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,12,12
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,20,20
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,32,32
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,80,80
CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,43,43
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,63,63
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,21,21
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1069,1069
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,66,66
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,16,16
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,64,64
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,44,44
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,25,25
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,25,25
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,62,62
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1020,1020
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,45,45
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,20,20
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,39,39
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,16,16
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,25,25
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,21,21
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,36,36
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,44,44
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,418,418
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,27,27
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,34,34
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,68,68
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,15,15
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,487,487
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,22,22
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,24,24
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,34,34
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,41,41
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,29,29
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,27,27
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,92,92
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,30,30
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,16,16
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
PUERTO SILES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,123,123
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,40,40
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,191,191
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,186,186
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,217,217
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,30,30
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,50,50
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,16,16
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,38,38
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,72,72
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,33,33
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,19,19
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,39,39
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,31,31
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,18,18
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,39,39
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1408,1408
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,30,30
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,34,34
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,15,15
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,201,201
TACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,22,22
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,13,13
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,322,322
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,6,6
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,79,79
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,23,23
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,8,8
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,11,11
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,10,10
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,49,49
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,9,9
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,31,31
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,65,65
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,14,14
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,81,81
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,4,4
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,7,7
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,66,66
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,35,35
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,90,90
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,5,5
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,147,147
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,99,99
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,1,1
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,3,3
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-10-01,12,12
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,5,5
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,46,46
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,7,7
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,24,24
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,5,5
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,6,6
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,1,1
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,5,5
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,18,18
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,3,3
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,5,5
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,3,3
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-11-01,29,29
