,group,variable,month,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ALTO BENI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,7,9,69,66,76,75,151
ANCORAIMES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,6,9,113,86,119,95,214
ANDAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,6,35,23,39,29,68
ANTEQUERA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,1,20,12,23,13,36
ANZALDO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,11,11,50,37,61,48,109
APOLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,14,12,151,138,165,150,315
ARAMPAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,4,31,34,40,38,78
ARANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,7,69,86,74,93,167
ARBIETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,11,111,127,116,138,254
ARQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,19,10,181,134,200,144,344
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,21,37,82,95,103,132,235
ATOCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,5,82,84,86,89,175
AUCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,5,37,42,41,47,88
AYATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,7,6,82,72,89,78,167
AYO AYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,8,6,62,60,70,66,136
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,24,27,357,308,381,335,716
AZURDUY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,16,24,81,87,97,111,208
BATALLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,20,10,97,76,117,86,203
BAURES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,5,16,14,19,19,38
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,2,14,17,17,19,36
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,3,9,11,11,14,25
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,0,28,20,30,20,50
BERMEJO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,62,46,123,118,185,164,349
BETANZOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,20,23,244,272,264,295,559
BOLIVAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,14,12,51,44,65,56,121
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,2,15,15,16,17,33
BOYUIBE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,4,16,20,20,24,44
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,12,12,82,72,94,84,178
CABEZAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,22,18,79,83,101,101,202
CAIROMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,12,15,77,73,89,88,177
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,7,3,72,53,79,56,135
CAJUATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,35,38,44,27,79,65,144
CALACOTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,4,17,27,20,31,51
CALAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,11,85,99,90,110,200
CAMARGO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,12,103,86,108,98,206
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,1,21,17,24,18,42
CAMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,62,61,174,168,236,229,465
CAPINOTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,20,3,177,169,197,172,369
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,71,66,72,67,139
CARACOLLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,12,18,124,122,136,140,276
CARANAVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,20,21,302,264,322,285,607
CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,1,0,1,0,1
CARAPARI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,15,12,95,90,110,102,212
CARIPUYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,1,64,85,67,86,153
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,2,9,16,12,18,30
CATACORA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,9,6,9,6,15
CHACARILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,0,10,2,12,2,14
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,21,27,218,211,239,238,477
CHAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,0,58,43,62,43,105
CHARAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,24,16,151,138,175,154,329
CHARAÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,1,17,13,17,14,31
CHAYANTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,11,11,112,109,123,120,243
CHIMORE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,80,65,234,202,314,267,581
CHIPAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,3,20,14,23,17,40
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,9,3,10,4,14
CHUA COCANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,8,4,4,8,12,20
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,14,9,37,42,51,51,102
CHUMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,8,3,77,69,85,72,157
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,5,61,49,70,54,124
CKOCHAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,16,22,169,123,185,145,330
CLIZA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,17,22,116,79,133,101,234
COBIJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,37,46,257,232,294,278,572
COCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,35,29,175,108,210,137,347
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,590,543,2135,1910,2725,2453,5178
COIPASA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,3,0,3,0,3
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,73,84,265,233,338,317,655
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,8,92,59,95,67,162
COLLANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,2,18,12,20,14,34
COLOMI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,14,4,154,118,168,122,290
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,2,3,2,5,4,9
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,28,27,312,282,340,309,649
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,4,70,62,74,66,140
COLQUIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,8,9,92,102,100,111,211
COMANCHE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,2,21,11,22,13,35
COMARAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,3,89,73,94,76,170
COMBAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,2,25,18,28,20,48
CONCEPCION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,18,13,86,62,104,75,179
COPACABANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,12,7,56,40,68,47,115
CORIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,15,15,103,91,118,106,224
CORO CORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,8,4,44,65,52,69,121
COROICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,47,33,48,46,95,79,174
CORQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,19,9,57,42,76,51,127
COTAGAITA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,15,9,117,111,132,120,252
COTOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,47,44,125,112,172,156,328
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,2,0,2,0,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,23,25,70,72,93,97,190
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,7,4,8,5,13
CUEVO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,3,34,32,35,35,70
CULPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,9,142,136,151,145,296
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,0,39,25,41,25,66
CURVA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,1,21,25,21,26,47
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,5,19,15,23,20,43
EL ALTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,675,602,3599,3351,4274,3953,8227
EL CHORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,6,2,30,46,36,48,84
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,17,9,70,66,87,75,162
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,12,81,81,86,93,179
EL TORNO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,46,51,219,183,265,234,499
EL VILLAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,27,27,28,28,56
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,21,14,154,148,175,162,337
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,34,32,260,277,294,309,603
ESCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,1,0,1,0,1
ESCOMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,4,22,20,22,24,46
ESMERALDA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,1,1,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,5,51,39,53,44,97
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,11,10,12,11,23
EXALTACION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,3,26,22,27,25,52
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,5,83,93,85,98,183
FILADELFIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,8,8,60,44,68,52,120
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,12,8,102,94,114,102,216
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,8,77,53,81,61,142
GUANAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,16,7,98,84,114,91,205
GUAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,7,47,41,51,48,99
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,46,50,262,293,308,343,651
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,6,11,134,154,140,165,305
HUACARETA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,3,80,64,89,67,156
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,1,19,20,20,21,41
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,8,4,8,4,12
HUANUNI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,22,26,124,109,146,135,281
HUARACAJE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,3,29,19,30,22,52
HUARINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,3,39,30,44,33,77
HUATAJATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,7,9,12,22,19,31,50
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,1,26,27,31,28,59
HUMANATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,4,31,26,36,30,66
ICHOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,3,32,16,32,19,51
ICLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,2,58,59,63,61,124
INCAHUASI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,12,103,74,112,86,198
INGAVI (HUMAITA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,0,8,3,9,3,12
INQUISIVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,7,5,52,56,59,61,120
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,20,22,62,82,82,104,186
IXIAMAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,11,12,56,54,67,66,133
JESUS DE MACHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,7,52,74,61,81,142
LA ASUNTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,68,57,292,275,360,332,692
LA GUARDIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,41,66,292,251,333,317,650
LA PAZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,802,722,2557,2342,3359,3064,6423
LA RIVERA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,2,0,0,3,2,5
LAGUNILLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,7,50,36,54,43,97
LAJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,19,11,96,90,115,101,216
LAS CARRERAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,1,23,18,23,19,42
LICOMA PAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,3,26,10,29,13,42
LLALLAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,47,52,263,230,310,282,592
LLICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,1,15,24,17,25,42
LORETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,3,10,20,22,23,32,55
LURIBAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,4,0,73,67,77,67,144
MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,1,0,32,36,33,36,69
MACHARETI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,5,3,43,58,48,61,109
MAGDALENA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,1,54,50,54,51,105
MAIRANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,9,6,66,64,75,70,145
MALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,0,0,15,11,15,11,26
MAPIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,32,31,86,74,118,105,223
MECAPACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,57,31,50,41,107,72,179
MINEROS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-03-01,2,1,162,144,164,145,309
