,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,2,47,52,50,54,104
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,11,5,72,69,83,74,157
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,0,7,8,9,8,17
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,12,84,64,96,76,172
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,1,7,5,7,6,13
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,1,5,9,7,10,17
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,5,40,37,40,42,82
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,6,94,79,98,85,183
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,33,50,301,298,334,348,682
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,14,9,61,62,75,71,146
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,18,122,136,134,154,288
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,42,40,168,130,210,170,380
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,104,73,460,412,564,485,1049
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,5,17,9,21,14,35
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,10,10,120,123,130,133,263
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,6,21,17,25,23,48
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,17,20,119,94,136,114,250
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,3,39,40,44,43,87
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,18,15,344,295,362,310,672
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,4,52,58,57,62,119
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,31,18,110,165,141,183,324
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,15,21,118,109,133,130,263
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,29,31,96,89,125,120,245
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,7,95,78,100,85,185
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,1,8,13,8,14,22
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,14,10,94,88,108,98,206
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,13,9,90,108,103,117,220
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,2,15,13,16,15,31
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,3,66,52,71,55,126
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,0,4,4,4,4,8
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,2,21,28,21,30,51
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,0,9,11,9,11,20
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,1,30,40,35,41,76
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,11,15,20,19,31,50
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,6,7,61,50,67,57,124
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,89,74,101,95,190,169,359
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1756,1679,5480,5242,7236,6921,14157
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,5,62,66,65,71,136
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,13,99,85,111,98,209
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,3,17,11,20,14,34
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,7,35,31,38,38,76
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,0,23,21,25,21,46
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,4,12,18,13,22,35
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,3,47,57,52,60,112
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,4,11,7,11,11,22
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,5,42,38,46,43,89
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,6,6,98,73,104,79,183
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,39,38,248,262,287,300,587
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,14,6,82,85,96,91,187
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,1,36,32,37,33,70
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,75,65,483,420,558,485,1043
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,6,2,15,5,21,7,28
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,3,34,41,35,44,79
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,19,6,83,91,102,97,199
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,207,220,1417,1417,1624,1637,3261
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,1,7,2,8,3,11
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,4,60,39,62,43,105
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,0,26,20,26,20,46
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,3,31,28,33,31,64
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,0,3,0,4,0,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,32,14,112,97,144,111,255
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,2,51,39,52,41,93
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,1,25,27,26,28,54
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,13,17,76,61,89,78,167
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,624,596,814,801,1438,1397,2835
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,8,5,37,35,45,40,85
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,3,84,65,96,68,164
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,5,57,73,58,78,136
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,2,40,53,40,55,95
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,8,7,59,66,67,73,140
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,114,114,300,287,414,401,815
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,14,16,120,118,134,134,268
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,1,5,5,5,6,11
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,3,46,44,48,47,95
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,1,0,1,0,2,2
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,15,8,52,44,67,52,119
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,0,17,20,18,20,38
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,1,22,20,24,21,45
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,3,25,30,28,33,61
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,1,49,32,54,33,87
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,58,74,51,47,109,121,230
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,2,18,20,22,22,44
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,0,6,8,6,8,14
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,171,191,419,374,590,565,1155
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,42,26,194,188,236,214,450
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,3,12,13,13,16,29
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,4,30,25,32,29,61
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,8,7,90,97,98,104,202
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,12,75,80,87,92,179
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,0,47,43,49,43,92
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,47,40,178,176,225,216,441
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,14,5,41,39,55,44,99
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,12,18,92,116,104,134,238
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,105,109,445,432,550,541,1091
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,4,4,15,11,19,15,34
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,7,54,36,59,43,102
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,29,36,234,204,263,240,503
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,2,8,15,11,17,28
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,6,7,60,58,66,65,131
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,0,34,33,35,33,68
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,220,186,822,774,1042,960,2002
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,7,49,38,54,45,99
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,33,31,243,219,276,250,526
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,44,34,343,322,387,356,743
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,5,37,36,40,41,81
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,2,11,19,13,21,34
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,105,103,740,709,845,812,1657
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,3,2,37,32,40,34,74
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,132,98,417,435,549,533,1082
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,2,5,30,23,32,28,60
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,1,18,23,18,24,42
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,17,20,173,183,190,203,393
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,5,3,44,27,49,30,79
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,6,3,21,18,27,21,48
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,0,3,4,5,4,8,12
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-08-01,1,2,8,21,9,23,32
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-09-01,0,2,8,9,8,11,19
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-09-01,5,9,139,138,144,147,291
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-09-01,25,24,175,157,200,181,381
